timestamp,time,exchange,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753507232846,05:20:32.846,mexc,ACH/USDT:USDT,,,,,0.022369,79982452.0,1736005.651309
1753507232846,05:20:32.846,mexc,ACH/USDT:USDT,,,,,0.022369,79982452.0,1736005.651309
1753507236865,05:20:36.865,mexc,ACH/USDT:USDT,,,,,0.022369,79982452.0,1736005.651309
1753507236865,05:20:36.865,mexc,ACH/USDT:USDT,,,,,0.022369,79982452.0,1736005.651309
1753507236865,05:20:36.865,mexc,ACH/USDT:USDT,,,,,0.022369,79982452.0,1736005.651309
1753507236865,05:20:36.865,mexc,ACH/USDT:USDT,,,,,0.022369,79982452.0,1736005.651309
1753507246874,05:20:46.874,mexc,ACH/USDT:USDT,,,,,0.022365,79983283.0,1736024.236624
1753507246874,05:20:46.874,mexc,ACH/USDT:USDT,,,,,0.022365,79983283.0,1736024.236624
1753507246874,05:20:46.874,mexc,ACH/USDT:USDT,,,,,0.022365,79983283.0,1736024.236624
1753507246874,05:20:46.874,mexc,ACH/USDT:USDT,,,,,0.022365,79983283.0,1736024.236624
1753507254863,05:20:54.863,mexc,ACH/USDT:USDT,,,,,0.022367,79983731.0,1736034.25704
1753507254863,05:20:54.863,mexc,ACH/USDT:USDT,,,,,0.022367,79983731.0,1736034.25704
1753507254863,05:20:54.863,mexc,ACH/USDT:USDT,,,,,0.022367,79983731.0,1736034.25704
1753507262869,05:21:02.869,mexc,ACH/USDT:USDT,,,,,0.022365,79984045.0,1736041.27965
1753507262869,05:21:02.869,mexc,ACH/USDT:USDT,,,,,0.022365,79984045.0,1736041.27965
1753507262869,05:21:02.869,mexc,ACH/USDT:USDT,,,,,0.022365,79984045.0,1736041.27965
1753507262869,05:21:02.869,mexc,ACH/USDT:USDT,,,,,0.022365,79984045.0,1736041.27965
1753507272858,05:21:12.858,mexc,ACH/USDT:USDT,,,,,0.022371,79984905.0,1736060.51871
1753507272858,05:21:12.858,mexc,ACH/USDT:USDT,,,,,0.022371,79984905.0,1736060.51871
1753507272858,05:21:12.858,mexc,ACH/USDT:USDT,,,,,0.022371,79984905.0,1736060.51871
1753507278883,05:21:18.883,mexc,ACH/USDT:USDT,,,,,0.022371,79984905.0,1736060.51871
1753507278883,05:21:18.883,mexc,ACH/USDT:USDT,,,,,0.022371,79984905.0,1736060.51871
1753507284856,05:21:24.856,mexc,ACH/USDT:USDT,,,,,0.022376,79985658.0,1736077.367838
1753507284856,05:21:24.856,mexc,ACH/USDT:USDT,,,,,0.022376,79985658.0,1736077.367838
1753507284856,05:21:24.856,mexc,ACH/USDT:USDT,,,,,0.022376,79985658.0,1736077.367838
1753507284856,05:21:24.856,mexc,ACH/USDT:USDT,,,,,0.022376,79985658.0,1736077.367838
1753507292855,05:21:32.855,mexc,ACH/USDT:USDT,,,,,0.022377,79985987.0,1736084.729871
1753507292855,05:21:32.855,mexc,ACH/USDT:USDT,,,,,0.022377,79985987.0,1736084.729871
1753507298857,05:21:38.857,mexc,ACH/USDT:USDT,,,,,0.022377,79985987.0,1736084.729871
1753507298857,05:21:38.857,mexc,ACH/USDT:USDT,,,,,0.022377,79985987.0,1736084.729871
1753507298857,05:21:38.857,mexc,ACH/USDT:USDT,,,,,0.022377,79985987.0,1736084.729871
1753507298857,05:21:38.857,mexc,ACH/USDT:USDT,,,,,0.022377,79985987.0,1736084.729871
1753507306860,05:21:46.860,mexc,ACH/USDT:USDT,,,,,0.022374,79986527.0,1736096.811831
1753507306860,05:21:46.860,mexc,ACH/USDT:USDT,,,,,0.022374,79986527.0,1736096.811831
1753507306860,05:21:46.860,mexc,ACH/USDT:USDT,,,,,0.022374,79986527.0,1736096.811831
1753507314857,05:21:54.857,mexc,ACH/USDT:USDT,,,,,0.022374,79986774.0,1736102.338209
1753507314857,05:21:54.857,mexc,ACH/USDT:USDT,,,,,0.022374,79986774.0,1736102.338209
1753507314857,05:21:54.857,mexc,ACH/USDT:USDT,,,,,0.022374,79986774.0,1736102.338209
1753507314857,05:21:54.857,mexc,ACH/USDT:USDT,,,,,0.022374,79986774.0,1736102.338209
1753507314857,05:21:54.857,mexc,ACH/USDT:USDT,,,,,0.022374,79986774.0,1736102.338209
1753507314857,05:21:54.857,mexc,ACH/USDT:USDT,,,,,0.022374,79986774.0,1736102.338209
1753507314857,05:21:54.857,mexc,ACH/USDT:USDT,,,,,0.022374,79986774.0,1736102.338209
1753507330863,05:22:10.863,mexc,ACH/USDT:USDT,,,,,0.022374,79987421.0,1736116.814187
1753507332888,05:22:12.888,mexc,ACH/USDT:USDT,,,,,0.022374,79991890.0,1736216.803593
1753507332888,05:22:12.888,mexc,ACH/USDT:USDT,,,,,0.022374,79991890.0,1736216.803593
1753507336834,05:22:16.834,mexc,ACH/USDT:USDT,,,,,0.022374,79991890.0,1736216.803593
1753507340847,05:22:20.847,mexc,ACH/USDT:USDT,,,,,0.022374,79992537.0,1736231.279571
1753507340847,05:22:20.847,mexc,ACH/USDT:USDT,,,,,0.022374,79992537.0,1736231.279571
1753507340847,05:22:20.847,mexc,ACH/USDT:USDT,,,,,0.022374,79992537.0,1736231.279571
1753507340847,05:22:20.847,mexc,ACH/USDT:USDT,,,,,0.022374,79992537.0,1736231.279571
1753507340847,05:22:20.847,mexc,ACH/USDT:USDT,,,,,0.022374,79992537.0,1736231.279571
1753507352855,05:22:32.855,mexc,ACH/USDT:USDT,,,,,0.022374,79992537.0,1736231.279571
1753507352855,05:22:32.855,mexc,ACH/USDT:USDT,,,,,0.022374,79992537.0,1736231.279571
1753507356851,05:22:36.851,mexc,ACH/USDT:USDT,,,,,0.022378,79993027.0,1736242.244791
1753507356851,05:22:36.851,mexc,ACH/USDT:USDT,,,,,0.022378,79993027.0,1736242.244791
1753507356851,05:22:36.851,mexc,ACH/USDT:USDT,,,,,0.022378,79993027.0,1736242.244791
