timestamp,time,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753546954674,16:22:34.674,1INCH/USDT:USDT,0.2828,2477.0,0.2827,5539.0,0.283,2160.0,0.2831,1481.0
1753546958269,16:22:38.269,1INCH/USDT:USDT,0.2828,2477.0,0.2827,5539.0,0.283,2115.0,0.2831,1481.0
1753546959999,16:22:39.999,1INCH/USDT:USDT,0.2828,2477.0,0.2827,3119.0,0.283,2115.0,0.2831,1481.0
1753546960025,16:22:40.025,1INCH/USDT:USDT,0.2829,1572.0,0.2828,2477.0,0.283,2115.0,0.2831,1481.0
1753546960634,16:22:40.634,1INCH/USDT:USDT,0.2827,1585.0,0.2826,25803.0,0.283,2115.0,0.2831,1481.0
1753546965016,16:22:45.016,1INCH/USDT:USDT,0.2827,1585.0,0.2826,25803.0,0.283,2115.0,0.2831,1481.0
1753546965260,16:22:45.260,1INCH/USDT:USDT,0.2829,2590.0,0.2828,1677.0,0.283,2115.0,0.2831,1481.0
1753546966047,16:22:46.047,1INCH/USDT:USDT,0.2829,4539.0,0.2828,1677.0,0.283,2115.0,0.2831,1481.0
1753546966047,16:22:46.047,1INCH/USDT:USDT,0.2829,6445.0,0.2828,1677.0,0.283,2115.0,0.2831,1481.0
1753546969710,16:22:49.710,1INCH/USDT:USDT,0.2829,6445.0,0.2828,1677.0,0.283,2115.0,0.2831,1481.0
1753546970111,16:22:50.111,1INCH/USDT:USDT,0.2829,6355.0,0.2828,1677.0,0.283,2115.0,0.2831,1481.0
1753546978524,16:22:58.524,1INCH/USDT:USDT,0.2829,6355.0,0.2828,1677.0,0.283,2061.0,0.2831,1481.0
1753546980201,16:23:00.201,1INCH/USDT:USDT,0.2826,33120.0,0.2825,28300.0,0.283,2061.0,0.2831,1481.0
1753546980220,16:23:00.220,1INCH/USDT:USDT,0.2828,4515.0,0.2826,12739.0,0.2829,1439.0,0.283,2061.0
1753546982155,16:23:02.155,1INCH/USDT:USDT,0.2827,2272.0,0.2826,3852.0,0.2829,1439.0,0.283,2061.0
1753546982348,16:23:02.348,1INCH/USDT:USDT,0.2826,1721.0,0.2825,6305.0,0.2829,1439.0,0.283,2061.0
1753546982910,16:23:02.910,1INCH/USDT:USDT,0.2826,1721.0,0.2825,6305.0,0.2829,1439.0,0.283,2061.0
1753546982978,16:23:02.978,1INCH/USDT:USDT,0.2826,1721.0,0.2824,19840.0,0.2829,1439.0,0.283,2061.0
1753546983127,16:23:03.127,1INCH/USDT:USDT,0.2826,1721.0,0.2824,19840.0,0.2829,1439.0,0.283,2061.0
1753546983436,16:23:03.436,1INCH/USDT:USDT,0.2826,1721.0,0.2824,19840.0,0.2829,1439.0,0.283,2061.0
1753546985875,16:23:05.875,1INCH/USDT:USDT,0.2826,1721.0,0.2824,19840.0,0.2829,1439.0,0.283,2061.0
1753546986178,16:23:06.178,1INCH/USDT:USDT,0.2826,1721.0,0.2824,19840.0,0.2829,6344.0,0.283,2061.0
1753546988028,16:23:08.028,1INCH/USDT:USDT,0.2827,4120.0,0.2826,3216.0,0.2829,6344.0,0.283,2061.0
1753546990675,16:23:10.675,1INCH/USDT:USDT,0.2827,4120.0,0.2826,3216.0,0.2829,6344.0,0.283,2061.0
1753546990984,16:23:10.984,1INCH/USDT:USDT,0.2827,4120.0,0.2826,3216.0,0.2829,1439.0,0.283,2061.0
1753546991319,16:23:11.319,1INCH/USDT:USDT,0.2827,3135.0,0.2826,3216.0,0.2829,1439.0,0.283,2061.0
1753546993199,16:23:13.199,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1439.0,0.283,2061.0
1753546995481,16:23:15.481,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1439.0,0.283,2061.0
1753546998132,16:23:18.132,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1439.0,0.283,2061.0
1753546998149,16:23:18.149,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1439.0,0.283,2061.0
1753546998195,16:23:18.195,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1439.0,0.283,2061.0
1753547001471,16:23:21.471,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1439.0,0.283,2061.0
1753547001478,16:23:21.478,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1439.0,0.283,2061.0
1753547004199,16:23:24.199,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1431.0,0.283,2061.0
1753547004199,16:23:24.199,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1431.0,0.283,2061.0
1753547009680,16:23:29.680,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1431.0,0.283,2061.0
1753547009754,16:23:29.754,1INCH/USDT:USDT,0.2828,1485.0,0.2827,4936.0,0.2829,1431.0,0.283,2061.0
1753547017279,16:23:37.279,1INCH/USDT:USDT,0.2828,1159.0,0.2827,4936.0,0.2829,1431.0,0.283,2061.0
1753547020015,16:23:40.015,1INCH/USDT:USDT,0.2828,1159.0,0.2827,4936.0,0.2829,1411.0,0.283,2061.0
1753547026575,16:23:46.575,1INCH/USDT:USDT,0.2828,1159.0,0.2827,4936.0,0.2829,1411.0,0.283,2061.0
1753547026602,16:23:46.602,1INCH/USDT:USDT,0.2828,1159.0,0.2827,4936.0,0.2829,1411.0,0.283,2061.0
1753547028967,16:23:48.967,1INCH/USDT:USDT,0.2825,39492.0,0.2824,9005.0,0.2829,3265.0,0.283,4606.0
1753547029051,16:23:49.051,1INCH/USDT:USDT,0.2825,39492.0,0.2824,9005.0,0.2829,3735.0,0.283,4606.0
1753547029051,16:23:49.051,1INCH/USDT:USDT,0.2825,39492.0,0.2824,9005.0,0.2829,3735.0,0.283,4606.0
1753547029271,16:23:49.271,1INCH/USDT:USDT,0.2826,2000.0,0.2825,39492.0,0.2829,3735.0,0.283,4606.0
1753547030078,16:23:50.078,1INCH/USDT:USDT,0.2826,2000.0,0.2825,39492.0,0.2829,3735.0,0.283,4606.0
1753547031796,16:23:51.796,1INCH/USDT:USDT,0.2826,2000.0,0.2825,39492.0,0.2829,3715.0,0.283,4606.0
1753547035193,16:23:55.193,1INCH/USDT:USDT,0.2826,2000.0,0.2825,39492.0,0.2829,3715.0,0.283,4606.0
1753547035193,16:23:55.193,1INCH/USDT:USDT,0.2827,1489.0,0.2826,4363.0,0.2829,3715.0,0.283,4606.0
1753547036069,16:23:56.069,1INCH/USDT:USDT,0.2827,1481.0,0.2826,4363.0,0.2829,3715.0,0.283,4606.0
1753547044650,16:24:04.650,1INCH/USDT:USDT,0.2828,1769.0,0.2827,1481.0,0.283,4606.0,0.2832,49589.0
1753547044804,16:24:04.804,1INCH/USDT:USDT,0.2828,1769.0,0.2827,1481.0,0.283,4606.0,0.2832,49589.0
1753547044811,16:24:04.811,1INCH/USDT:USDT,0.2828,1769.0,0.2827,1481.0,0.283,4606.0,0.2832,49589.0
1753547050326,16:24:10.326,1INCH/USDT:USDT,0.2828,5275.0,0.2827,1481.0,0.283,4606.0,0.2831,2407.0
1753547050538,16:24:10.538,1INCH/USDT:USDT,0.2828,5275.0,0.2827,1481.0,0.283,4606.0,0.2831,2407.0
1753547054023,16:24:14.023,1INCH/USDT:USDT,0.2828,5275.0,0.2827,1481.0,0.283,4606.0,0.2831,2407.0
1753547054032,16:24:14.032,1INCH/USDT:USDT,0.2828,5275.0,0.2827,1481.0,0.283,4606.0,0.2831,2407.0
1753547054395,16:24:14.395,1INCH/USDT:USDT,0.2828,5200.0,0.2827,1481.0,0.283,4606.0,0.2831,2407.0
1753547057871,16:24:17.871,1INCH/USDT:USDT,0.2828,5200.0,0.2827,1481.0,0.283,4606.0,0.2831,2407.0
1753547058174,16:24:18.174,1INCH/USDT:USDT,0.2828,5200.0,0.2827,1481.0,0.283,4606.0,0.2831,2407.0
1753547058174,16:24:18.174,1INCH/USDT:USDT,0.2828,5200.0,0.2827,1481.0,0.283,4606.0,0.2831,2407.0
1753547072518,16:24:32.518,1INCH/USDT:USDT,0.2829,1683.0,0.2828,4195.0,0.283,2545.0,0.2831,2407.0
1753547072630,16:24:32.630,1INCH/USDT:USDT,0.2829,1683.0,0.2828,4195.0,0.283,2545.0,0.2831,2407.0
1753547075238,16:24:35.238,1INCH/USDT:USDT,0.2829,1577.0,0.2828,4195.0,0.283,2545.0,0.2831,2407.0
1753547075545,16:24:35.545,1INCH/USDT:USDT,0.2829,1577.0,0.2828,4195.0,0.2831,6174.0,0.2832,6329.0
1753547076396,16:24:36.396,1INCH/USDT:USDT,0.2829,1577.0,0.2828,4195.0,0.2831,6174.0,0.2832,6329.0
1753547077591,16:24:37.591,1INCH/USDT:USDT,0.2829,3166.0,0.2828,4195.0,0.2831,6174.0,0.2832,6329.0
1753547077592,16:24:37.592,1INCH/USDT:USDT,0.283,1850.0,0.2829,4785.0,0.2831,6174.0,0.2832,6329.0
1753547081080,16:24:41.080,1INCH/USDT:USDT,0.283,1850.0,0.2829,4785.0,0.2831,6174.0,0.2832,6329.0
1753547082154,16:24:42.154,1INCH/USDT:USDT,0.283,1850.0,0.2829,4785.0,0.2831,6174.0,0.2833,1576.0
1753547082184,16:24:42.184,1INCH/USDT:USDT,0.283,1850.0,0.2829,4785.0,0.2831,6174.0,0.2833,1576.0
1753547083002,16:24:43.002,1INCH/USDT:USDT,0.283,1680.0,0.2829,4785.0,0.2831,6174.0,0.2833,1576.0
1753547087784,16:24:47.784,1INCH/USDT:USDT,0.283,1655.0,0.2829,4785.0,0.2831,6174.0,0.2833,1576.0
1753547100350,16:25:00.350,1INCH/USDT:USDT,0.2828,2634.0,0.2827,19535.0,0.2831,6883.0,0.2833,30943.0
1753547100751,16:25:00.751,1INCH/USDT:USDT,0.2828,2634.0,0.2827,19535.0,0.2831,6883.0,0.2833,30943.0
1753547100838,16:25:00.838,1INCH/USDT:USDT,0.2828,2634.0,0.2827,19535.0,0.2831,6883.0,0.2833,30943.0
1753547101161,16:25:01.161,1INCH/USDT:USDT,0.2828,2634.0,0.2827,19535.0,0.2831,6883.0,0.2833,9850.0
1753547101169,16:25:01.169,1INCH/USDT:USDT,0.2828,2634.0,0.2827,19535.0,0.2831,2350.0,0.2834,33318.0
1753547103293,16:25:03.293,1INCH/USDT:USDT,0.2828,2534.0,0.2827,19535.0,0.2831,2350.0,0.2834,33318.0
1753547104009,16:25:04.009,1INCH/USDT:USDT,0.2828,2534.0,0.2827,19535.0,0.2831,2350.0,0.2834,33318.0
1753547104032,16:25:04.032,1INCH/USDT:USDT,0.2828,2534.0,0.2827,19535.0,0.2831,2350.0,0.2834,33318.0
1753547105363,16:25:05.363,1INCH/USDT:USDT,0.2829,6278.0,0.2828,2534.0,0.2831,2350.0,0.2834,33318.0
1753547106322,16:25:06.322,1INCH/USDT:USDT,0.2828,2418.0,0.2827,6299.0,0.283,1775.0,0.2831,4568.0
1753547108643,16:25:08.643,1INCH/USDT:USDT,0.2827,6299.0,0.2826,1736.0,0.283,1775.0,0.2831,4568.0
1753547108687,16:25:08.687,1INCH/USDT:USDT,0.2827,6299.0,0.2826,1736.0,0.283,1775.0,0.2831,4568.0
1753547109363,16:25:09.363,1INCH/USDT:USDT,0.2827,6299.0,0.2826,1736.0,0.283,1053.0,0.2831,4568.0
1753547109631,16:25:09.631,1INCH/USDT:USDT,0.2826,1736.0,0.2825,23384.0,0.283,1053.0,0.2831,4568.0
1753547109638,16:25:09.638,1INCH/USDT:USDT,0.2826,1736.0,0.2825,23384.0,0.283,1053.0,0.2831,4568.0
1753547111429,16:25:11.429,1INCH/USDT:USDT,0.2826,1736.0,0.2825,23384.0,0.2829,1594.0,0.283,6304.0
1753547113485,16:25:13.485,1INCH/USDT:USDT,0.2826,1736.0,0.2825,23384.0,0.2829,1594.0,0.283,6304.0
1753547117442,16:25:17.442,1INCH/USDT:USDT,0.2826,1736.0,0.2825,23384.0,0.2829,1474.0,0.283,6304.0
1753547121383,16:25:21.383,1INCH/USDT:USDT,0.2826,1736.0,0.2825,23384.0,0.2829,1474.0,0.283,6304.0
1753547123359,16:25:23.359,1INCH/USDT:USDT,0.2826,1736.0,0.2825,23384.0,0.2829,1474.0,0.283,6304.0
1753547123367,16:25:23.367,1INCH/USDT:USDT,0.2826,1736.0,0.2825,23384.0,0.2829,1474.0,0.283,6304.0
1753547123673,16:25:23.673,1INCH/USDT:USDT,0.2826,1629.0,0.2825,23384.0,0.2829,1474.0,0.283,6304.0
1753547125478,16:25:25.478,1INCH/USDT:USDT,0.2826,1629.0,0.2825,23384.0,0.2829,1474.0,0.283,6304.0
1753547125484,16:25:25.484,1INCH/USDT:USDT,0.2826,1629.0,0.2825,23384.0,0.2829,1474.0,0.283,6304.0
1753547125484,16:25:25.484,1INCH/USDT:USDT,0.2826,1629.0,0.2825,23384.0,0.2829,1474.0,0.283,6304.0
1753547128075,16:25:28.075,1INCH/USDT:USDT,0.2827,2496.0,0.2826,6223.0,0.283,2213.0,0.2831,6296.0
1753547129190,16:25:29.190,1INCH/USDT:USDT,0.2827,2406.0,0.2826,6223.0,0.283,2213.0,0.2831,6296.0
1753547131821,16:25:31.821,1INCH/USDT:USDT,0.2827,2406.0,0.2826,6223.0,0.283,2198.0,0.2831,6296.0
1753547135860,16:25:35.860,1INCH/USDT:USDT,0.2827,2406.0,0.2826,3643.0,0.2828,1468.0,0.283,6101.0
1753547135899,16:25:35.899,1INCH/USDT:USDT,0.2826,1543.0,0.2824,29602.0,0.2828,1468.0,0.283,6101.0
1753547136126,16:25:36.126,1INCH/USDT:USDT,0.2826,1543.0,0.2824,29602.0,0.2828,1468.0,0.2829,2000.0
1753547136382,16:25:36.382,1INCH/USDT:USDT,0.2826,1543.0,0.2824,29602.0,0.2828,1468.0,0.2829,2000.0
1753547136611,16:25:36.611,1INCH/USDT:USDT,0.2826,1543.0,0.2824,29602.0,0.2828,1468.0,0.2829,2000.0
1753547137429,16:25:37.429,1INCH/USDT:USDT,0.2826,1543.0,0.2824,29602.0,0.2828,1399.0,0.2829,2000.0
1753547139749,16:25:39.749,1INCH/USDT:USDT,0.2826,1543.0,0.2824,29602.0,0.2828,1359.0,0.2829,2000.0
1753547139886,16:25:39.886,1INCH/USDT:USDT,0.2826,1543.0,0.2824,29602.0,0.2828,1359.0,0.2829,2000.0
1753547141357,16:25:41.357,1INCH/USDT:USDT,0.2826,5356.0,0.2824,29602.0,0.2828,5099.0,0.2829,3940.0
1753547145663,16:25:45.663,1INCH/USDT:USDT,0.2826,5287.0,0.2824,29602.0,0.2828,5099.0,0.2829,3940.0
1753547146965,16:25:46.965,1INCH/USDT:USDT,0.2825,3804.0,0.2824,6295.0,0.2827,1916.0,0.2828,2049.0
1753547147114,16:25:47.114,1INCH/USDT:USDT,0.2825,3804.0,0.2823,19589.0,0.2827,1916.0,0.2828,2049.0
1753547147645,16:25:47.645,1INCH/USDT:USDT,0.2825,3804.0,0.2823,19589.0,0.2827,1916.0,0.2828,2049.0
