timestamp,time,exchange,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753591853243,04:50:53.243,blofin,1INCH/USDT:USDT,0.2845,531.0,0.2842,8897.0,0.2847,374.0,0.2848,36409.0
1753591854155,04:50:54.155,blofin,1INCH/USDT:USDT,0.2845,532.0,0.2842,8897.0,0.2847,372.0,0.2848,36409.0
1753591854746,04:50:54.746,blofin,1INCH/USDT:USDT,0.2845,532.0,0.2843,9124.0,0.2847,376.0,0.2849,47542.0
1753591855244,04:50:55.244,blofin,1INCH/USDT:USDT,0.2845,531.0,0.2842,852.0,0.2847,376.0,0.2851,44257.0
1753591855747,04:50:55.747,blofin,1INCH/USDT:USDT,0.2845,531.0,0.2842,852.0,0.2847,378.0,0.2851,44257.0
1753591856246,04:50:56.246,blofin,1INCH/USDT:USDT,0.2845,700.0,0.2842,852.0,0.2847,378.0,0.2851,38396.0
1753591857248,04:50:57.248,blofin,1INCH/USDT:USDT,0.2845,532.0,0.2842,852.0,0.2847,378.0,0.2852,74394.0
1753591857747,04:50:57.747,blofin,1INCH/USDT:USDT,0.2845,532.0,0.2841,129585.0,0.2847,378.0,0.2852,74394.0
1753591858247,04:50:58.247,blofin,1INCH/USDT:USDT,0.2845,532.0,0.2841,39377.0,0.2847,379.0,0.2852,84459.0
1753591858748,04:50:58.748,blofin,1INCH/USDT:USDT,0.2845,532.0,0.2841,39377.0,0.2847,379.0,0.2852,84459.0
1753591859249,04:50:59.249,blofin,1INCH/USDT:USDT,0.2845,531.0,0.2844,65355.0,0.2847,375.0,0.2852,4193.0
1753591860250,04:51:00.250,blofin,1INCH/USDT:USDT,0.2845,612.0,0.284,41733.0,0.2847,375.0,0.2848,34663.0
1753591860753,04:51:00.753,blofin,1INCH/USDT:USDT,0.2845,612.0,0.284,41733.0,0.2847,378.0,0.2848,34663.0
1753591861252,04:51:01.252,blofin,1INCH/USDT:USDT,0.2845,610.0,0.2843,87450.0,0.2847,378.0,0.285,42265.0
1753591861753,04:51:01.753,blofin,1INCH/USDT:USDT,0.2845,610.0,0.2843,87450.0,0.2847,378.0,0.285,42265.0
1753591960904,04:52:40.904,blofin,1INCH/USDT:USDT,0.2847,2422.0,0.2845,610.0,0.2847,378.0,0.2849,1688.0
1753591961403,04:52:41.403,blofin,1INCH/USDT:USDT,0.2847,1560.0,0.2845,122712.0,0.2847,378.0,0.2849,1688.0
1753591962240,04:52:42.240,blofin,1INCH/USDT:USDT,0.2847,1377.0,0.2842,15315.0,0.2847,378.0,0.2849,1859.0
1753591962403,04:52:42.403,blofin,1INCH/USDT:USDT,0.2847,1377.0,0.2842,15315.0,0.2847,378.0,0.2849,1860.0
1753591963405,04:52:43.405,blofin,1INCH/USDT:USDT,0.2847,1376.0,0.2842,139846.0,0.2847,378.0,0.2849,1852.0
1753591963907,04:52:43.907,blofin,1INCH/USDT:USDT,0.2847,1376.0,0.2842,139846.0,0.2847,378.0,0.2849,1849.0
1753591964407,04:52:44.407,blofin,1INCH/USDT:USDT,0.2847,1379.0,0.2843,1408.0,0.2847,378.0,0.2849,1848.0
1753591965408,04:52:45.408,blofin,1INCH/USDT:USDT,0.2847,1643.0,0.2844,98192.0,0.2847,378.0,0.2849,1677.0
1753591966237,04:52:46.237,blofin,1INCH/USDT:USDT,0.2847,1643.0,0.2845,80516.0,0.2847,378.0,0.2849,1678.0
1753591967412,04:52:47.412,blofin,1INCH/USDT:USDT,0.2847,1643.0,0.2845,60979.0,0.2847,378.0,0.2849,1677.0
1753591967913,04:52:47.913,blofin,1INCH/USDT:USDT,0.2847,1643.0,0.2845,60979.0,0.2847,378.0,0.2849,1677.0
1753591968415,04:52:48.415,blofin,1INCH/USDT:USDT,0.2847,7737.0,0.2846,69058.0,0.2847,378.0,0.2849,1680.0
1753591968914,04:52:48.914,blofin,1INCH/USDT:USDT,0.2847,7737.0,0.2846,69058.0,0.2847,378.0,0.2849,1680.0
1753591969416,04:52:49.416,blofin,1INCH/USDT:USDT,0.2847,7737.0,0.2846,18439.0,0.2847,378.0,0.2849,1679.0
