timestamp,time,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753460257428,16:17:37.428,AAVE/USDT:USDT,,,,,288.31,519968.0,149911996.0
1753460258431,16:17:38.431,AAVE/USDT:USDT,,,,,288.23,519968.0,149870508.0
1753460260420,16:17:40.420,AAVE/USDT:USDT,,,,,288.14,519969.0,149824080.0
1753460262431,16:17:42.431,AAVE/USDT:USDT,,,,,288.04,519978.0,149774664.0
1753460263432,16:17:43.432,AAVE/USDT:USDT,,,,,288.04,519978.0,149774664.0
1753460266422,16:17:46.422,AAVE/USDT:USDT,,,,,288.08,519982.0,149796494.0
1753460268428,16:17:48.428,AAVE/USDT:USDT,,,,,288.08,519982.0,149796494.0
1753460269468,16:17:49.468,AAVE/USDT:USDT,,,,,288.0,519983.0,149755248.0
1753460270436,16:17:50.436,AAVE/USDT:USDT,,,,,287.97,519983.0,149739676.0
1753460272416,16:17:52.416,AAVE/USDT:USDT,,,,,287.97,519983.0,149739676.0
1753460273421,16:17:53.421,AAVE/USDT:USDT,,,,,287.89,520038.0,149713768.0
1753460275416,16:17:55.416,AAVE/USDT:USDT,,,,,287.97,520038.0,149755486.0
1753460276432,16:17:56.432,AAVE/USDT:USDT,,,,,287.85,520091.0,149708338.0
1753460277427,16:17:57.427,AAVE/USDT:USDT,,,,,287.8,520092.0,149682580.0
1753460279418,16:17:59.418,AAVE/USDT:USDT,,,,,287.83,520100.0,149700400.0
1753460281442,16:18:01.442,AAVE/USDT:USDT,,,,,287.77,520101.0,149669630.0
1753460282447,16:18:02.447,AAVE/USDT:USDT,,,,,287.72,520154.0,149658742.0
1753460283432,16:18:03.432,AAVE/USDT:USDT,,,,,287.55,520173.0,149575802.0
1753460284434,16:18:04.434,AAVE/USDT:USDT,,,,,287.57,520173.0,149586218.0
1753460285438,16:18:05.438,AAVE/USDT:USDT,,,,,287.72,520227.0,149679792.0
1753460286437,16:18:06.437,AAVE/USDT:USDT,,,,,287.85,520228.0,149747726.0
1753460287425,16:18:07.425,AAVE/USDT:USDT,,,,,287.87,520228.0,149758188.0
1753460288421,16:18:08.421,AAVE/USDT:USDT,,,,,287.89,520278.0,149782982.0
1753460292439,16:18:12.439,AAVE/USDT:USDT,,,,,288.0,520281.0,149841082.0
1753460293426,16:18:13.426,AAVE/USDT:USDT,,,,,288.02,520281.0,149851546.0
1753460295452,16:18:15.452,AAVE/USDT:USDT,,,,,288.02,520286.0,149853256.0
1753460298435,16:18:18.435,AAVE/USDT:USDT,,,,,288.14,520288.0,149916066.0
1753460299413,16:18:19.413,AAVE/USDT:USDT,,,,,288.18,520289.0,149936934.0
1753460300438,16:18:20.438,AAVE/USDT:USDT,,,,,288.27,520290.0,149984096.0
1753460301412,16:18:21.412,AAVE/USDT:USDT,,,,,288.31,520290.0,150004964.0
1753460302432,16:18:22.432,AAVE/USDT:USDT,,,,,288.4,520291.0,150051924.0
1753460303410,16:18:23.410,AAVE/USDT:USDT,,,,,288.43,520292.0,150067838.0
1753460304427,16:18:24.427,AAVE/USDT:USDT,,,,,288.43,520292.0,150067838.0
1753460306429,16:18:26.429,AAVE/USDT:USDT,,,,,288.45,520292.0,150078250.0
1753460308426,16:18:28.426,AAVE/USDT:USDT,,,,,288.45,520292.0,150078250.0
1753460311427,16:18:31.427,AAVE/USDT:USDT,,,,,288.53,520292.0,150120034.0
1753460312427,16:18:32.427,AAVE/USDT:USDT,,,,,288.55,520345.0,150145780.0
1753460313412,16:18:33.412,AAVE/USDT:USDT,,,,,288.55,520345.0,150145780.0
1753460315416,16:18:35.416,AAVE/USDT:USDT,,,,,288.4,520383.0,150078566.0
1753460316424,16:18:36.424,AAVE/USDT:USDT,,,,,288.4,520383.0,150078566.0
1753460317428,16:18:37.428,AAVE/USDT:USDT,,,,,288.48,520385.0,150120888.0
1753460318418,16:18:38.418,AAVE/USDT:USDT,,,,,288.51,520439.0,150151930.0
1753460323425,16:18:43.425,AAVE/USDT:USDT,,,,,288.51,520439.0,150151930.0
1753460324417,16:18:44.417,AAVE/USDT:USDT,,,,,288.27,520439.0,150027100.0
1753460325430,16:18:45.430,AAVE/USDT:USDT,,,,,288.27,520439.0,150027100.0
1753460327416,16:18:47.416,AAVE/USDT:USDT,,,,,288.26,520480.0,150033622.0
1753460328437,16:18:48.437,AAVE/USDT:USDT,,,,,288.18,520480.0,149992070.0
1753460329421,16:18:49.421,AAVE/USDT:USDT,,,,,288.18,520480.0,149992070.0
1753460333418,16:18:53.418,AAVE/USDT:USDT,,,,,288.14,520519.0,149982580.0
1753460334425,16:18:54.425,AAVE/USDT:USDT,,,,,288.14,520519.0,149982580.0
1753460336416,16:18:56.416,AAVE/USDT:USDT,,,,,288.14,520521.0,149983076.0
1753460339424,16:18:59.424,AAVE/USDT:USDT,,,,,288.16,520573.0,150008338.0
1753460340420,16:19:00.420,AAVE/USDT:USDT,,,,,288.16,520573.0,150008338.0
1753460342438,16:19:02.438,AAVE/USDT:USDT,,,,,288.09,520617.0,149984792.0
1753460343446,16:19:03.446,AAVE/USDT:USDT,,,,,288.09,520617.0,149984792.0
1753460345433,16:19:05.433,AAVE/USDT:USDT,,,,,288.23,520660.0,150070032.0
1753460346412,16:19:06.412,AAVE/USDT:USDT,,,,,288.23,520660.0,150070032.0
1753460351432,16:19:11.432,AAVE/USDT:USDT,,,,,288.24,520662.0,150075636.0
1753460354432,16:19:14.432,AAVE/USDT:USDT,,,,,288.34,520798.0,150114814.0
1753460355412,16:19:15.412,AAVE/USDT:USDT,,,,,288.34,520798.0,150114814.0
1753460364418,16:19:24.418,AAVE/USDT:USDT,,,,,288.43,520799.0,150214072.0
1753460365432,16:19:25.432,AAVE/USDT:USDT,,,,,288.46,520801.0,150230376.0
1753460366432,16:19:26.432,AAVE/USDT:USDT,,,,,288.49,520801.0,150246088.0
1753460367426,16:19:27.426,AAVE/USDT:USDT,,,,,288.53,520802.0,150267028.0
1753460369413,16:19:29.413,AAVE/USDT:USDT,,,,,288.59,520802.0,150298340.0
1753460370428,16:19:30.428,AAVE/USDT:USDT,,,,,288.59,520802.0,150298340.0
1753460372434,16:19:32.434,AAVE/USDT:USDT,,,,,288.53,520847.0,150280030.0
1753460373430,16:19:33.430,AAVE/USDT:USDT,,,,,288.53,520847.0,150280030.0
1753460382434,16:19:42.434,AAVE/USDT:USDT,,,,,288.6,520847.0,150316564.0
1753460383424,16:19:43.424,AAVE/USDT:USDT,,,,,288.6,520847.0,150316564.0
1753460387414,16:19:47.414,AAVE/USDT:USDT,,,,,288.72,520849.0,150379770.0
1753460388413,16:19:48.413,AAVE/USDT:USDT,,,,,288.74,520851.0,150390766.0
1753460389438,16:19:49.438,AAVE/USDT:USDT,,,,,288.8,520852.0,150422310.0
1753460391427,16:19:51.427,AAVE/USDT:USDT,,,,,288.8,520852.0,150422310.0
1753460393410,16:19:53.410,AAVE/USDT:USDT,,,,,288.8,520852.0,150422310.0
