timestamp,time,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753460254570,16:17:34.570,AAVE/USDT:USDT,288.55,0.1,288.56,3.2,288.6,290616.8,83956321.532
1753460255507,16:17:35.507,AAVE/USDT:USDT,288.47,5.4,288.5,1.6,288.55,290616.8,83956321.532
1753460256532,16:17:36.532,AAVE/USDT:USDT,288.47,4.9,288.48,2.1,288.55,290617.0,83956379.242
1753460256847,16:17:36.847,AAVE/USDT:USDT,288.47,4.9,288.48,2.1,288.55,290617.0,83956379.242
1753460257231,16:17:37.231,AAVE/USDT:USDT,288.4,10.2,288.43,1.0,288.55,290617.0,83956379.242
1753460257658,16:17:37.658,AAVE/USDT:USDT,288.4,1.3,288.41,2.7,288.55,290616.8,83956321.532
1753460258029,16:17:38.029,AAVE/USDT:USDT,288.38,0.7,288.39,1.0,288.55,290617.0,83956379.242
1753460258365,16:17:38.365,AAVE/USDT:USDT,288.38,0.7,288.4,1.6,288.55,290617.0,83956379.242
1753460258735,16:17:38.735,AAVE/USDT:USDT,288.38,1.1,288.4,2.0,288.55,290617.0,83956379.242
1753460259062,16:17:39.062,AAVE/USDT:USDT,288.38,1.1,288.4,2.0,288.55,290617.0,83956379.242
1753460259913,16:17:39.913,AAVE/USDT:USDT,288.34,5.2,288.35,2.1,288.55,290616.8,83956321.532
1753460261330,16:17:41.330,AAVE/USDT:USDT,288.24,0.1,288.25,2.5,288.34,290617.0,83956379.242
1753460262004,16:17:42.004,AAVE/USDT:USDT,288.15,4.8,288.16,4.8,288.24,290627.4,83959377.978
1753460262400,16:17:42.400,AAVE/USDT:USDT,288.15,1.0,288.16,2.1,288.24,290627.6,83959435.626
1753460263254,16:17:43.254,AAVE/USDT:USDT,288.2,1.2,288.23,2.6,288.19,290627.6,83959435.626
1753460263957,16:17:43.957,AAVE/USDT:USDT,288.2,1.7,288.21,0.5,288.19,290628.4,83959666.178
1753460264278,16:17:44.278,AAVE/USDT:USDT,288.2,0.4,288.21,2.6,288.19,290628.4,83959666.178
1753460264614,16:17:44.614,AAVE/USDT:USDT,288.18,1.2,288.2,0.5,288.19,290628.4,83959666.178
1753460264993,16:17:44.993,AAVE/USDT:USDT,288.19,0.5,288.2,3.0,288.19,290628.4,83959666.178
1753460265348,16:17:45.348,AAVE/USDT:USDT,288.2,1.9,288.22,0.5,288.19,290628.4,83959666.178
1753460265659,16:17:45.659,AAVE/USDT:USDT,288.19,3.1,288.2,0.5,288.19,290628.4,83959666.178
1753460265976,16:17:45.976,AAVE/USDT:USDT,288.19,4.8,288.2,2.0,288.2,290628.4,83959666.178
