timestamp,time,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753531605000,12:06:45.000,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05884,1.0,0.05885,3.0
1753531605186,12:06:45.186,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05883,3.0,0.05884,2.0
1753531605291,12:06:45.291,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531605420,12:06:45.420,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531606574,12:06:46.574,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531608476,12:06:48.476,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531608637,12:06:48.637,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531608768,12:06:48.768,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531608881,12:06:48.881,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531609259,12:06:49.259,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,5.0,0.05885,3.0
1753531609604,12:06:49.604,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05883,3.0,0.05884,2.0
1753531609674,12:06:49.674,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531610016,12:06:50.016,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531610113,12:06:50.113,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531610429,12:06:50.429,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531610847,12:06:50.847,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,3.0
1753531611411,12:06:51.411,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05885,3.0
1753531611486,12:06:51.486,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05883,4.0,0.05884,2.0
1753531611571,12:06:51.571,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,4.0
1753531611670,12:06:51.670,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,4.0
1753531612083,12:06:52.083,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,4.0
1753531612284,12:06:52.284,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,4.0
1753531612419,12:06:52.419,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,4.0
1753531612848,12:06:52.848,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,4.0
1753531612902,12:06:52.902,BANK/USDT:USDT,0.0588,264.0,0.05876,4.0,0.05882,2.0,0.05883,4.0
