timestamp,time,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753520627000,09:03:47.000,AGT/USDT:USDT,0.005816,291.0,0.005815,765.0,0.005822,3.0,0.005823,103.0
1753520627524,09:03:47.524,AGT/USDT:USDT,0.005816,291.0,0.005815,765.0,0.005822,3.0,0.005823,103.0
1753520627627,09:03:47.627,AGT/USDT:USDT,0.005816,2344.0,0.005815,765.0,0.005822,3.0,0.005823,103.0
1753520628195,09:03:48.195,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520628288,09:03:48.288,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520629183,09:03:49.183,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520629417,09:03:49.417,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520629514,09:03:49.514,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520629693,09:03:49.693,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520629741,09:03:49.741,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520629811,09:03:49.811,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520630334,09:03:50.334,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520630756,09:03:50.756,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520634614,09:03:54.614,AGT/USDT:USDT,0.005817,200.0,0.005816,2344.0,0.005822,3.0,0.005823,103.0
1753520634754,09:03:54.754,AGT/USDT:USDT,0.005817,291.0,0.005816,2435.0,0.005822,3.0,0.005823,12.0
1753520635285,09:03:55.285,AGT/USDT:USDT,0.00582,2251.0,0.005819,874.0,0.00583,1.0,0.005831,200.0
1753520635345,09:03:55.345,AGT/USDT:USDT,0.00582,2251.0,0.005819,874.0,0.00583,1.0,0.005831,200.0
1753520635406,09:03:55.406,AGT/USDT:USDT,0.00582,2251.0,0.005819,874.0,0.00583,1.0,0.005831,200.0
1753520635582,09:03:55.582,AGT/USDT:USDT,0.00582,2251.0,0.005819,874.0,0.00583,1.0,0.005831,200.0
1753520635912,09:03:55.912,AGT/USDT:USDT,0.00582,2251.0,0.005819,874.0,0.00583,1.0,0.005831,200.0
1753520636105,09:03:56.105,AGT/USDT:USDT,0.00582,2251.0,0.005819,874.0,0.00583,1.0,0.005835,200.0
1753520636221,09:03:56.221,AGT/USDT:USDT,0.00582,2251.0,0.005819,874.0,0.005834,1.0,0.005835,200.0
1753520636306,09:03:56.306,AGT/USDT:USDT,0.00582,2251.0,0.005819,874.0,0.005834,1.0,0.005835,200.0
1753520636455,09:03:56.455,AGT/USDT:USDT,0.005823,874.0,0.005822,1362.0,0.005834,1.0,0.005835,200.0
1753520636856,09:03:56.856,AGT/USDT:USDT,0.005823,874.0,0.005822,1362.0,0.005834,1.0,0.005835,200.0
1753520637094,09:03:57.094,AGT/USDT:USDT,0.005824,200.0,0.005823,874.0,0.005834,201.0,0.005835,200.0
1753520637109,09:03:57.109,AGT/USDT:USDT,0.005824,200.0,0.005823,874.0,0.005834,361.0,0.005835,200.0
1753520637286,09:03:57.286,AGT/USDT:USDT,0.005824,200.0,0.005823,874.0,0.005834,361.0,0.005835,200.0
1753520638077,09:03:58.077,AGT/USDT:USDT,0.005824,200.0,0.005823,874.0,0.005834,361.0,0.005835,200.0
1753520638120,09:03:58.120,AGT/USDT:USDT,0.005824,200.0,0.005823,874.0,0.005834,361.0,0.005835,200.0
1753520638369,09:03:58.369,AGT/USDT:USDT,0.005824,1328.0,0.005823,874.0,0.005834,361.0,0.005835,200.0
1753520638438,09:03:58.438,AGT/USDT:USDT,0.005824,1328.0,0.005823,874.0,0.005834,361.0,0.005835,200.0
1753520638562,09:03:58.562,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,361.0,0.005835,200.0
1753520638926,09:03:58.926,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,361.0,0.005835,200.0
1753520639061,09:03:59.061,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,161.0,0.005835,200.0
1753520639361,09:03:59.361,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,161.0,0.005835,200.0
1753520639832,09:03:59.832,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,161.0,0.005835,200.0
1753520640157,09:04:00.157,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,161.0,0.005835,200.0
1753520640282,09:04:00.282,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,161.0,0.005835,200.0
1753520640376,09:04:00.376,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,161.0,0.005835,200.0
1753520640444,09:04:00.444,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,161.0,0.005835,200.0
1753520640586,09:04:00.586,AGT/USDT:USDT,0.005826,200.0,0.005825,2141.0,0.005834,161.0,0.005835,200.0
1753520641257,09:04:01.257,AGT/USDT:USDT,0.005826,200.0,0.005825,2050.0,0.005834,161.0,0.005835,200.0
1753520641366,09:04:01.366,AGT/USDT:USDT,0.005826,200.0,0.005825,2050.0,0.005834,161.0,0.005835,200.0
1753520641414,09:04:01.414,AGT/USDT:USDT,0.005826,200.0,0.005825,2050.0,0.005834,161.0,0.005835,200.0
1753520641611,09:04:01.611,AGT/USDT:USDT,0.005826,200.0,0.005825,2050.0,0.005834,161.0,0.005835,200.0
