timestamp,time,exchange,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753599991846,07:06:31.846,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599992194,07:06:32.194,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,8377.57
1753599992243,07:06:32.243,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599992244,07:06:32.244,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599992294,07:06:32.294,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599992430,07:06:32.430,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8272,1400.36,0.8273,4845.39
1753599992495,07:06:32.495,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8272,1400.36,0.8273,11822.6
1753599992548,07:06:32.548,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8272,1400.36,0.8273,11822.6
1753599993660,07:06:33.660,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599993752,07:06:33.752,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,8379.57
1753599993851,07:06:33.851,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,8379.57
1753599993852,07:06:33.852,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,7446.78
1753599993943,07:06:33.943,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599994092,07:06:34.092,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8272,1400.36,0.8273,5778.23
1753599994118,07:06:34.118,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8272,1400.36,0.8273,5778.23
1753599994156,07:06:34.156,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8272,1400.36,0.8273,11827.41
1753599994555,07:06:34.555,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599994580,07:06:34.580,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,8382.33
1753599994655,07:06:34.655,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,8382.33
1753599995434,07:06:35.434,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599995464,07:06:35.464,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599995782,07:06:35.782,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,1400.36
1753599995814,07:06:35.814,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,8384.79
1753599995861,07:06:35.861,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8271,537.86,0.8272,8384.79
1753599996261,07:06:36.261,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8272,1400.36,0.8273,5778.23
1753599996308,07:06:36.308,phemex,ADA/USDT:USDT,0.827,13020.34,0.8269,1453.19,0.8272,1400.36,0.8273,4845.39
1753599996484,07:06:36.484,phemex,ADA/USDT:USDT,0.8271,2165.49,0.827,13020.34,0.8272,1400.36,0.8273,4845.39
1753599996516,07:06:36.516,phemex,ADA/USDT:USDT,0.8271,2703.35,0.827,13020.34,0.8272,1400.36,0.8273,4845.39
1753599996536,07:06:36.536,phemex,ADA/USDT:USDT,0.8271,2703.35,0.827,13020.34,0.8272,886.06,0.8273,4845.39
1753599996640,07:06:36.640,phemex,ADA/USDT:USDT,0.8271,2703.35,0.827,13020.34,0.8272,1423.92,0.8273,4845.39
1753599996751,07:06:36.751,phemex,ADA/USDT:USDT,0.8271,2703.35,0.827,13020.34,0.8272,1423.92,0.8273,4845.39
1753599996757,07:06:36.757,phemex,ADA/USDT:USDT,0.8271,2703.35,0.827,13020.34,0.8272,1423.92,0.8273,4845.39
1753599997458,07:06:37.458,phemex,ADA/USDT:USDT,0.8271,537.86,0.827,13020.34,0.8272,1423.92,0.8273,4845.39
1753599998330,07:06:38.330,phemex,ADA/USDT:USDT,0.8271,537.86,0.827,13953.07,0.8272,1423.92,0.8273,11833.64
1753599998998,07:06:38.998,phemex,ADA/USDT:USDT,0.8271,537.86,0.827,13020.34,0.8272,1423.92,0.8273,11833.64
1753599999189,07:06:39.189,phemex,ADA/USDT:USDT,0.8271,537.86,0.827,13953.07,0.8272,1423.92,0.8273,11833.64
1753599999359,07:06:39.359,phemex,ADA/USDT:USDT,0.8271,537.86,0.827,14854.59,0.8272,1423.92,0.8273,8812.49
1753599999763,07:06:39.763,phemex,ADA/USDT:USDT,0.8271,537.86,0.827,14854.59,0.8272,1423.92,0.8273,8812.49
1753600000390,07:06:40.390,phemex,ADA/USDT:USDT,0.8271,537.86,0.827,14854.59,0.8272,1423.92,0.8273,2756.97
1753600000411,07:06:40.411,phemex,ADA/USDT:USDT,0.8271,537.86,0.827,13953.07,0.8272,1423.92,0.8273,1824.24
1753600000423,07:06:40.423,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,13953.07,0.8272,537.86,0.8273,534.45
1753600000442,07:06:40.442,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,1453.07,0.8274,2757.18,0.8275,1465.71
1753600000473,07:06:40.473,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8274,2757.18,0.8275,19019.57
1753600000485,07:06:40.485,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8274,2757.18,0.8275,19019.57
1753600000511,07:06:40.511,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8274,1681.12,0.8275,18086.84
1753600000513,07:06:40.513,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8274,1681.12,0.8275,18086.84
1753600000549,07:06:40.549,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8274,1681.12,0.8275,18086.84
1753600000581,07:06:40.581,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8274,1681.12,0.8275,24144.67
1753600000610,07:06:40.610,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600000648,07:06:40.648,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600000692,07:06:40.692,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600000697,07:06:40.697,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600000737,07:06:40.737,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,7738.95
1753600000745,07:06:40.745,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,8671.57
1753600000772,07:06:40.772,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,8671.57
1753600000790,07:06:40.790,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,8671.57
1753600000804,07:06:40.804,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,8671.57
1753600000833,07:06:40.833,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,8671.57
1753600000844,07:06:40.844,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,8671.57
1753600000874,07:06:40.874,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,8671.57
1753600000893,07:06:40.893,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600000913,07:06:40.913,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600000927,07:06:40.927,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600000939,07:06:40.939,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600001189,07:06:41.189,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,673.32,0.8274,1681.12
1753600001311,07:06:41.311,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8272,529.99,0.8273,143.33
1753600001486,07:06:41.486,phemex,ADA/USDT:USDT,0.8271,13037.86,0.827,2381.8,0.8273,529.99,0.8274,1681.12
1753600001550,07:06:41.550,phemex,ADA/USDT:USDT,0.8271,14532.47,0.827,3857.43,0.8273,529.99,0.8274,1681.12
1753600001701,07:06:41.701,phemex,ADA/USDT:USDT,0.8271,14532.47,0.827,3857.43,0.8273,529.99,0.8274,2613.79
1753600001726,07:06:41.726,phemex,ADA/USDT:USDT,0.8271,14532.47,0.827,3857.43,0.8273,529.99,0.8274,2613.79
1753600001762,07:06:41.762,phemex,ADA/USDT:USDT,0.8271,14532.47,0.827,3857.43,0.8273,529.99,0.8274,2613.79
1753600001911,07:06:41.911,phemex,ADA/USDT:USDT,0.8271,2032.47,0.827,3857.43,0.8273,529.99,0.8274,2613.79
1753600002019,07:06:42.019,phemex,ADA/USDT:USDT,0.8271,2032.47,0.827,3857.43,0.8273,529.99,0.8274,2613.79
1753600002038,07:06:42.038,phemex,ADA/USDT:USDT,0.8271,2032.47,0.827,3857.43,0.8273,529.99,0.8274,2613.79
1753600002143,07:06:42.143,phemex,ADA/USDT:USDT,0.8271,2032.47,0.827,3857.43,0.8273,529.99,0.8274,8672.72
1753600002283,07:06:42.283,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,8672.72
1753600002843,07:06:42.843,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,8672.72
1753600003266,07:06:43.266,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,1681.12
1753600003298,07:06:43.298,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,1681.12
1753600003549,07:06:43.549,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,1681.12
1753600003624,07:06:43.624,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,1681.12
1753600003665,07:06:43.665,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,2613.79
1753600003700,07:06:43.700,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,8673.47
1753600003801,07:06:43.801,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,8673.47
1753600004395,07:06:44.395,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,8673.47
1753600004427,07:06:44.427,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,2613.79
1753600004457,07:06:44.457,phemex,ADA/USDT:USDT,0.8271,2959.51,0.827,3857.43,0.8273,529.99,0.8274,1681.12
