timestamp,time,exchange,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753599984133,07:06:24.133,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,184.81
1753599984802,07:06:24.802,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,184.81
1753599984934,07:06:24.934,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,184.81
1753599985049,07:06:25.049,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,184.81
1753599985211,07:06:25.211,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,184.81
1753599986260,07:06:26.260,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,218.55
1753599986902,07:06:26.902,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,218.55
1753599987009,07:06:27.009,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,218.55
1753599988587,07:06:28.587,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,218.55
1753599988702,07:06:28.702,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,218.55
1753599989302,07:06:29.302,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,75.82,0.593,218.55
1753599989456,07:06:29.456,binance,ACE/USDT:USDT,0.5928,618.9,0.5927,43.46,0.5929,109.56,0.593,218.55
1753599990339,07:06:30.339,binance,ACE/USDT:USDT,0.5928,632.23,0.5927,34.6,0.5929,75.82,0.593,218.55
1753599990443,07:06:30.443,binance,ACE/USDT:USDT,0.5926,13.73,0.5925,28.71,0.5927,163.15,0.5928,353.99
1753599991188,07:06:31.188,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,75.82,0.5924,217.31
1753599991291,07:06:31.291,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,75.82,0.5924,217.31
1753599991502,07:06:31.502,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,75.82,0.5924,217.31
1753599992102,07:06:32.102,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,84.54,0.5924,217.31
1753599992342,07:06:32.342,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,84.54,0.5924,217.31
1753599992587,07:06:32.587,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,84.54,0.5924,217.31
1753599992721,07:06:32.721,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,84.54,0.5924,217.31
1753599992902,07:06:32.902,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,84.54,0.5924,217.31
1753599993094,07:06:33.094,binance,ACE/USDT:USDT,0.5921,200.42,0.592,102.73,0.5923,84.54,0.5924,217.31
1753599993648,07:06:33.648,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,336.75,0.5926,287.78,0.5927,456.16
1753599993751,07:06:33.751,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,336.75,0.5926,287.78,0.5927,456.16
1753599994002,07:06:34.002,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,336.75,0.5926,287.78,0.5927,456.16
1753599994109,07:06:34.109,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,336.75,0.5926,274.41,0.5927,456.16
1753599994218,07:06:34.218,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,421.17,0.5926,274.41,0.5927,456.16
1753599994321,07:06:34.321,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,421.17,0.5926,274.41,0.5927,456.16
1753599994534,07:06:34.534,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,421.17,0.5926,274.41,0.5927,456.16
1753599994639,07:06:34.639,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,421.17,0.5926,274.41,0.5927,456.16
1753599994764,07:06:34.764,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,440.61,0.5926,274.41,0.5927,456.16
1753599994891,07:06:34.891,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,469.77,0.5926,274.41,0.5927,456.16
1753599995201,07:06:35.201,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,554.12,0.5926,249.36,0.5927,456.15
1753599995302,07:06:35.302,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,609.38,0.5926,249.36,0.5927,456.15
1753599995417,07:06:35.417,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,456.15
1753599995731,07:06:35.731,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,456.15
1753599995902,07:06:35.902,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,456.15
1753599996302,07:06:36.302,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,456.15
1753599996412,07:06:36.412,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,456.15
1753599996902,07:06:36.902,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,456.15
1753599997008,07:06:37.008,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,456.15
1753599997442,07:06:37.442,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,489.91
1753599997602,07:06:37.602,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,489.91
1753599997829,07:06:37.829,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,489.91
1753599997960,07:06:37.960,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,638.54,0.5926,249.36,0.5927,489.91
1753599998502,07:06:38.502,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,460.05,0.5926,249.36,0.5927,489.91
1753599998751,07:06:38.751,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,469.77,0.5926,260.48,0.5927,489.91
1753599998856,07:06:38.856,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,336.75,0.5926,260.48,0.5927,489.91
1753599998998,07:06:38.998,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,460.05,0.5926,260.48,0.5927,489.91
1753599999101,07:06:39.101,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,460.05,0.5926,260.48,0.5927,489.91
1753599999707,07:06:39.707,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,460.05,0.5926,260.48,0.5927,489.91
1753600000164,07:06:40.164,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,460.05,0.5926,294.24,0.5927,489.91
1753600000267,07:06:40.267,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,336.75,0.5926,294.24,0.5927,489.91
1753600000419,07:06:40.419,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,336.75,0.5926,118.87,0.5927,489.91
1753600000531,07:06:40.531,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,505.52,0.5926,85.11,0.5927,456.15
1753600000681,07:06:40.681,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,515.24,0.5926,85.11,0.5927,456.15
1753600000790,07:06:40.790,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,524.96,0.5926,85.11,0.5927,456.15
1753600000909,07:06:40.909,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,544.4,0.5926,85.11,0.5927,456.15
1753600001183,07:06:41.183,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,336.75,0.5925,211.54,0.5926,90.87
1753600001350,07:06:41.350,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,375.63,0.5925,211.54,0.5926,90.87
1753600001451,07:06:41.451,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,469.77,0.5925,211.54,0.5926,90.87
1753600001554,07:06:41.554,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,469.77,0.5925,211.54,0.5926,90.87
1753600001731,07:06:41.731,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,469.77,0.5925,211.54,0.5926,90.87
1753600001856,07:06:41.856,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,469.77,0.5925,211.54,0.5926,90.87
1753600002002,07:06:42.002,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,469.77,0.5925,211.54,0.5926,90.87
1753600002608,07:06:42.608,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,479.49,0.5925,211.54,0.5926,124.63
1753600003102,07:06:43.102,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,479.49,0.5925,211.54,0.5926,124.63
1753600003325,07:06:43.325,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,479.49,0.5925,211.54,0.5926,90.87
1753600003661,07:06:43.661,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,479.49,0.5925,211.54,0.5926,90.87
1753600003766,07:06:43.766,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,479.49,0.5925,211.54,0.5926,90.87
1753600003869,07:06:43.869,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,479.49,0.5925,211.54,0.5926,90.87
1753600004083,07:06:44.083,binance,ACE/USDT:USDT,0.5924,53.4,0.5923,479.49,0.5925,211.54,0.5926,124.63
1753600004242,07:06:44.242,binance,ACE/USDT:USDT,0.5924,62.27,0.5923,346.47,0.5925,211.54,0.5926,90.87
1753600004391,07:06:44.391,binance,ACE/USDT:USDT,0.5924,62.27,0.5923,469.77,0.5925,211.54,0.5926,90.87
1753600004581,07:06:44.581,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,356.19,0.5925,211.54,0.5926,90.87
1753600004730,07:06:44.730,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,460.05,0.5925,211.54,0.5926,90.87
1753600004859,07:06:44.859,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,469.77,0.5925,211.54,0.5926,90.87
1753600005195,07:06:45.195,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,479.49,0.5925,211.54,0.5926,90.87
1753600005402,07:06:45.402,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,479.49,0.5925,211.54,0.5926,90.87
1753600005514,07:06:45.514,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,194.53,0.5925,211.54,0.5926,90.87
1753600005626,07:06:45.626,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,194.53,0.5925,211.54,0.5926,90.87
1753600005800,07:06:45.800,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,194.53,0.5925,211.54,0.5926,90.87
1753600005911,07:06:45.911,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,204.25,0.5925,211.54,0.5926,90.87
1753600006062,07:06:46.062,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,213.97,0.5925,211.54,0.5926,259.66
1753600006502,07:06:46.502,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,213.97,0.5925,211.54,0.5926,293.42
1753600006633,07:06:46.633,binance,ACE/USDT:USDT,0.5924,50.97,0.5923,213.97,0.5925,211.54,0.5926,293.42
1753600006931,07:06:46.931,binance,ACE/USDT:USDT,0.5922,46.8,0.5921,255.45,0.5923,329.82,0.5924,196.83
1753600007035,07:06:47.035,binance,ACE/USDT:USDT,0.5922,56.52,0.5921,31.08,0.5923,340.94,0.5924,228.98
1753600007139,07:06:47.139,binance,ACE/USDT:USDT,0.5922,46.8,0.5921,31.08,0.5923,340.94,0.5924,228.98
1753600007366,07:06:47.366,binance,ACE/USDT:USDT,0.5921,14.2,0.592,235.02,0.5922,140.52,0.5923,217.3
1753600007481,07:06:47.481,binance,ACE/USDT:USDT,0.5921,14.2,0.592,28.71,0.5922,140.52,0.5923,217.3
1753600007611,07:06:47.611,binance,ACE/USDT:USDT,0.5921,14.2,0.592,28.71,0.5922,140.52,0.5923,217.3
1753600007716,07:06:47.716,binance,ACE/USDT:USDT,0.5921,14.2,0.592,28.71,0.5922,140.52,0.5923,217.3
1753600007820,07:06:47.820,binance,ACE/USDT:USDT,0.5921,14.2,0.592,28.71,0.5922,140.52,0.5923,16.88
1753600007946,07:06:47.946,binance,ACE/USDT:USDT,0.5921,14.2,0.592,28.71,0.5922,149.39,0.5923,16.88
