timestamp,time,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753533022000,12:30:22.000,CHILLGUY/USDT:USDT,0.06901,96.0,0.069,140.0,0.06907,116.0,0.06908,213.0
1753533023190,12:30:23.190,CHILLGUY/USDT:USDT,0.06901,96.0,0.069,140.0,0.06907,116.0,0.06908,213.0
1753533023300,12:30:23.300,CHILLGUY/USDT:USDT,0.069,140.0,0.06899,259.0,0.06906,98.0,0.06907,116.0
1753533023397,12:30:23.397,CHILLGUY/USDT:USDT,0.06897,4797.0,0.06896,4880.0,0.06905,20.0,0.06906,311.0
1753533023525,12:30:23.525,CHILLGUY/USDT:USDT,0.06897,104.0,0.06896,523.0,0.06904,113.0,0.06905,20.0
1753533023602,12:30:23.602,CHILLGUY/USDT:USDT,0.06897,104.0,0.06896,523.0,0.06904,113.0,0.06905,20.0
1753533023825,12:30:23.825,CHILLGUY/USDT:USDT,0.06898,98.0,0.06897,104.0,0.06904,113.0,0.06905,20.0
1753533023929,12:30:23.929,CHILLGUY/USDT:USDT,0.06898,98.0,0.06897,104.0,0.06903,5.0,0.06904,113.0
1753533024015,12:30:24.015,CHILLGUY/USDT:USDT,0.06897,104.0,0.06896,523.0,0.06903,103.0,0.06904,113.0
1753533024109,12:30:24.109,CHILLGUY/USDT:USDT,0.06898,98.0,0.06897,104.0,0.06903,5.0,0.06904,113.0
1753533024271,12:30:24.271,CHILLGUY/USDT:USDT,0.06898,98.0,0.06897,104.0,0.06903,5.0,0.06904,113.0
1753533024432,12:30:24.432,CHILLGUY/USDT:USDT,0.06898,98.0,0.06897,104.0,0.06903,5.0,0.06904,113.0
1753533024499,12:30:24.499,CHILLGUY/USDT:USDT,0.06898,98.0,0.06896,523.0,0.06903,5.0,0.06904,113.0
1753533024589,12:30:24.589,CHILLGUY/USDT:USDT,0.06897,98.0,0.06896,124.0,0.06903,5.0,0.06904,113.0
1753533025218,12:30:25.218,CHILLGUY/USDT:USDT,0.06897,98.0,0.06896,124.0,0.06903,103.0,0.06904,113.0
1753533025759,12:30:25.759,CHILLGUY/USDT:USDT,0.06897,98.0,0.06896,117.0,0.06903,5.0,0.06904,113.0
