timestamp,time,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753533019000,12:30:19.000,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01804,21269.0,0.01805,79883.0
1753533020678,12:30:20.678,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01804,21269.0,0.01805,79883.0
1753533025478,12:30:25.478,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01804,21269.0,0.01805,79883.0
1753533026715,12:30:26.715,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01804,21269.0,0.01805,79883.0
1753533028473,12:30:28.473,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01805,74883.0,0.01806,18369.0
1753533028498,12:30:28.498,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01805,74883.0,0.01806,18369.0
1753533029614,12:30:29.614,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01805,79883.0,0.01806,18369.0
1753533030278,12:30:30.278,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01805,79883.0,0.01806,18369.0
1753533034296,12:30:34.296,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01805,66180.0,0.01806,18369.0
1753533035078,12:30:35.078,BSW/USDT:USDT,0.01801,16276.0,0.018,61588.0,0.01805,66180.0,0.01806,18369.0
1753533036833,12:30:36.833,BSW/USDT:USDT,0.01804,5000.0,0.01803,14145.0,0.01807,18829.0,0.01808,18679.0
1753533036956,12:30:36.956,BSW/USDT:USDT,0.01804,5000.0,0.01803,48099.0,0.01807,15627.0,0.01808,18679.0
1753533037067,12:30:37.067,BSW/USDT:USDT,0.01804,5000.0,0.01803,48099.0,0.01807,15627.0,0.01808,18679.0
1753533037106,12:30:37.106,BSW/USDT:USDT,0.01804,5000.0,0.01803,48099.0,0.01807,15627.0,0.01808,18679.0
1753533037203,12:30:37.203,BSW/USDT:USDT,0.01804,5000.0,0.01803,48099.0,0.01807,15627.0,0.01808,18679.0
1753533037554,12:30:37.554,BSW/USDT:USDT,0.01803,19145.0,0.01802,96514.0,0.01807,76961.0,0.01808,18679.0
1753533037619,12:30:37.619,BSW/USDT:USDT,0.01803,19145.0,0.01802,96514.0,0.01807,76961.0,0.01808,18679.0
1753533037959,12:30:37.959,BSW/USDT:USDT,0.01802,30414.0,0.01801,16276.0,0.01806,19389.0,0.01807,76717.0
1753533038056,12:30:38.056,BSW/USDT:USDT,0.01802,14145.0,0.01801,5000.0,0.01806,74942.0,0.01807,106306.0
1753533038159,12:30:38.159,BSW/USDT:USDT,0.01801,16276.0,0.018,37587.0,0.01805,19098.0,0.01806,74698.0
1753533038238,12:30:38.238,BSW/USDT:USDT,0.01801,16276.0,0.018,61579.0,0.01805,19098.0,0.01806,74698.0
