timestamp,time,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753460910090,16:28:30.090,ADA/USDT:USDT,,,,,0.782,164083780.0,128313514.0
1753460911075,16:28:31.075,ADA/USDT:USDT,,,,,0.782,164083780.0,128313514.0
1753460915076,16:28:35.076,ADA/USDT:USDT,,,,,0.782,164083780.0,128313514.0
1753460916091,16:28:36.091,ADA/USDT:USDT,,,,,0.782,164084020.0,128313702.0
1753460919105,16:28:39.105,ADA/USDT:USDT,,,,,0.7823,164084260.0,128363116.0
1753460920074,16:28:40.074,ADA/USDT:USDT,,,,,0.7824,164085460.0,128380462.0
1753460924083,16:28:44.083,ADA/USDT:USDT,,,,,0.7821,164116580.0,128355576.0
1753460925078,16:28:45.078,ADA/USDT:USDT,,,,,0.7821,164116580.0,128355576.0
1753460931077,16:28:51.077,ADA/USDT:USDT,,,,,0.7823,164117720.0,128389292.0
1753460934091,16:28:54.091,ADA/USDT:USDT,,,,,0.7823,164119200.0,128390450.0
1753460935081,16:28:55.081,ADA/USDT:USDT,,,,,0.7823,164119200.0,128390450.0
1753460938117,16:28:58.117,ADA/USDT:USDT,,,,,0.7818,164166760.0,128345572.0
1753460939093,16:28:59.093,ADA/USDT:USDT,,,,,0.7818,164185480.0,128360208.0
1753460940090,16:29:00.090,ADA/USDT:USDT,,,,,0.7816,164190300.0,128331138.0
1753460941098,16:29:01.098,ADA/USDT:USDT,,,,,0.7816,164224520.0,128390728.0
1753460942100,16:29:02.100,ADA/USDT:USDT,,,,,0.782,164224760.0,128423762.0
1753460943080,16:29:03.080,ADA/USDT:USDT,,,,,0.782,164224760.0,128423762.0
1753460944079,16:29:04.079,ADA/USDT:USDT,,,,,0.7822,164224780.0,128456622.0
1753460945077,16:29:05.077,ADA/USDT:USDT,,,,,0.7823,164224800.0,128473060.0
1753460946095,16:29:06.095,ADA/USDT:USDT,,,,,0.7825,164225120.0,128506156.0
1753460947068,16:29:07.068,ADA/USDT:USDT,,,,,0.7825,164225120.0,128506156.0
1753460948079,16:29:08.079,ADA/USDT:USDT,,,,,0.7825,164225120.0,128506156.0
1753460949068,16:29:09.068,ADA/USDT:USDT,,,,,0.7828,164225400.0,128555642.0
1753460950095,16:29:10.095,ADA/USDT:USDT,,,,,0.7831,164225440.0,128604942.0
1753460951071,16:29:11.071,ADA/USDT:USDT,,,,,0.7831,164225680.0,128605130.0
1753460952087,16:29:12.087,ADA/USDT:USDT,,,,,0.7831,164225680.0,128605130.0
1753460954079,16:29:14.079,ADA/USDT:USDT,,,,,0.7832,164225920.0,128621740.0
1753460955079,16:29:15.079,ADA/USDT:USDT,,,,,0.7834,164226000.0,128654648.0
1753460956088,16:29:16.088,ADA/USDT:USDT,,,,,0.7834,164226000.0,128654648.0
1753460957072,16:29:17.072,ADA/USDT:USDT,,,,,0.7835,164226260.0,128671274.0
1753460958081,16:29:18.081,ADA/USDT:USDT,,,,,0.7835,164226260.0,128671274.0
1753460959083,16:29:19.083,ADA/USDT:USDT,,,,,0.7837,164226500.0,128704308.0
1753460969067,16:29:29.067,ADA/USDT:USDT,,,,,0.7837,164226500.0,128704308.0
1753460970073,16:29:30.073,ADA/USDT:USDT,,,,,0.7836,164226740.0,128688072.0
1753460971075,16:29:31.075,ADA/USDT:USDT,,,,,0.7836,164226740.0,128688072.0
1753460981086,16:29:41.086,ADA/USDT:USDT,,,,,0.7836,164226740.0,128688072.0
1753460983073,16:29:43.073,ADA/USDT:USDT,,,,,0.7838,164226760.0,128720934.0
1753460984075,16:29:44.075,ADA/USDT:USDT,,,,,0.7838,164226760.0,128720934.0
1753460989083,16:29:49.083,ADA/USDT:USDT,,,,,0.7833,164227360.0,128639290.0
1753460990080,16:29:50.080,ADA/USDT:USDT,,,,,0.7833,164227360.0,128639290.0
1753460991073,16:29:51.073,ADA/USDT:USDT,,,,,0.7833,164227360.0,128639290.0
1753460992090,16:29:52.090,ADA/USDT:USDT,,,,,0.7833,164227360.0,128639290.0
1753460994096,16:29:54.096,ADA/USDT:USDT,,,,,0.7837,164227600.0,128705170.0
1753460997082,16:29:57.082,ADA/USDT:USDT,,,,,0.7839,164227620.0,128738030.0
1753461000107,16:30:00.107,ADA/USDT:USDT,,,,,0.7838,164312260.0,128787948.0
1753461001099,16:30:01.099,ADA/USDT:USDT,,,,,0.784,164346640.0,128847764.0
1753461004092,16:30:04.092,ADA/USDT:USDT,,,,,0.7841,164346680.0,128864230.0
1753461005082,16:30:05.082,ADA/USDT:USDT,,,,,0.7841,164346680.0,128864230.0
1753461006080,16:30:06.080,ADA/USDT:USDT,,,,,0.7842,164347920.0,128881638.0
1753461011070,16:30:11.070,ADA/USDT:USDT,,,,,0.7837,164348520.0,128799934.0
1753461012101,16:30:12.101,ADA/USDT:USDT,,,,,0.7838,164350820.0,128818172.0
1753461013097,16:30:13.097,ADA/USDT:USDT,,,,,0.7838,164350820.0,128818172.0
1753461014096,16:30:14.096,ADA/USDT:USDT,,,,,0.7838,164350820.0,128818172.0
1753461016100,16:30:16.100,ADA/USDT:USDT,,,,,0.7838,164350820.0,128818172.0
1753461018085,16:30:18.085,ADA/USDT:USDT,,,,,0.7838,164350820.0,128818172.0
1753461021082,16:30:21.082,ADA/USDT:USDT,,,,,0.7838,164350820.0,128818172.0
1753461025091,16:30:25.091,ADA/USDT:USDT,,,,,0.7838,164350820.0,128818172.0
1753461029087,16:30:29.087,ADA/USDT:USDT,,,,,0.7835,164384600.0,128795334.0
1753461030075,16:30:30.075,ADA/USDT:USDT,,,,,0.7835,164384600.0,128795334.0
1753461032079,16:30:32.079,ADA/USDT:USDT,,,,,0.7832,164414820.0,128769686.0
1753461034098,16:30:34.098,ADA/USDT:USDT,,,,,0.7832,164414820.0,128769686.0
1753461035069,16:30:35.069,ADA/USDT:USDT,,,,,0.7832,164415080.0,128769890.0
1753461036126,16:30:36.126,ADA/USDT:USDT,,,,,0.7832,164415080.0,128769890.0
1753461039082,16:30:39.082,ADA/USDT:USDT,,,,,0.7829,164415700.0,128721050.0
1753461040069,16:30:40.069,ADA/USDT:USDT,,,,,0.7828,164418020.0,128706426.0
1753461041094,16:30:41.094,ADA/USDT:USDT,,,,,0.7828,164418020.0,128706426.0
1753461042087,16:30:42.087,ADA/USDT:USDT,,,,,0.7828,164418020.0,128706426.0
1753461044079,16:30:44.079,ADA/USDT:USDT,,,,,0.7831,164418260.0,128755938.0
1753461045069,16:30:45.069,ADA/USDT:USDT,,,,,0.7831,164418260.0,128755938.0
1753461047078,16:30:47.078,ADA/USDT:USDT,,,,,0.7831,164418260.0,128755938.0
1753461048073,16:30:48.073,ADA/USDT:USDT,,,,,0.7831,164418260.0,128755938.0
1753461049070,16:30:49.070,ADA/USDT:USDT,,,,,0.7831,164418260.0,128755938.0
1753461050094,16:30:50.094,ADA/USDT:USDT,,,,,0.7837,164446820.0,128876972.0
1753461051100,16:30:51.100,ADA/USDT:USDT,,,,,0.7839,164447100.0,128910080.0
1753461052078,16:30:52.078,ADA/USDT:USDT,,,,,0.7842,164447240.0,128959524.0
1753461053090,16:30:53.090,ADA/USDT:USDT,,,,,0.7843,164447320.0,128976032.0
1753461054085,16:30:54.085,ADA/USDT:USDT,,,,,0.7843,164447320.0,128976032.0
1753461055069,16:30:55.069,ADA/USDT:USDT,,,,,0.7843,164447320.0,128976032.0
1753461056094,16:30:56.094,ADA/USDT:USDT,,,,,0.7843,164475480.0,128998118.0
