timestamp,time,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753460898988,16:28:18.988,ACH/USDT:USDT,0.021333,3418.0,0.021334,2261.0,0.021328,235308556.0,5114280.147674
1753460899371,16:28:19.371,ACH/USDT:USDT,0.021333,6291.0,0.021334,2261.0,0.021328,235306064.0,5114226.998298
1753460900066,16:28:20.066,ACH/USDT:USDT,0.021336,4374.0,0.02134,4358.0,0.021328,235306064.0,5114226.998298
1753460900798,16:28:20.798,ACH/USDT:USDT,0.021331,2873.0,0.021332,2261.0,0.021328,235308556.0,5114280.147674
1753460901138,16:28:21.138,ACH/USDT:USDT,0.021334,3418.0,0.021344,2899.0,0.021328,235308556.0,5114280.147674
1753460901454,16:28:21.454,ACH/USDT:USDT,0.021334,3418.0,0.021344,2899.0,0.021328,235308556.0,5114280.147674
1753460901782,16:28:21.782,ACH/USDT:USDT,0.021339,2279.0,0.021341,4356.0,0.021328,235308556.0,5114280.147674
1753460902210,16:28:22.210,ACH/USDT:USDT,0.021333,4371.0,0.021335,3391.0,0.021328,235308556.0,5114280.147674
1753460902568,16:28:22.568,ACH/USDT:USDT,0.021333,7244.0,0.021337,2261.0,0.021328,235308556.0,5114280.147674
1753460902888,16:28:22.888,ACH/USDT:USDT,0.02133,7244.0,0.021338,5134.0,0.021328,235308556.0,5114280.147674
1753460903255,16:28:23.255,ACH/USDT:USDT,0.02133,7244.0,0.021333,2261.0,0.021328,235308556.0,5114280.147674
1753460903603,16:28:23.603,ACH/USDT:USDT,0.021332,2279.0,0.021333,2261.0,0.021328,235308556.0,5114280.147674
1753460903914,16:28:23.914,ACH/USDT:USDT,0.021338,2279.0,0.021341,4355.0,0.021328,235308556.0,5114280.147674
1753460904245,16:28:24.245,ACH/USDT:USDT,0.021338,2279.0,0.021341,4355.0,0.021328,235308556.0,5114280.147674
1753460904609,16:28:24.609,ACH/USDT:USDT,0.021338,2279.0,0.021341,4355.0,0.021328,235308556.0,5114280.147674
1753460904926,16:28:24.926,ACH/USDT:USDT,0.021338,2279.0,0.021341,4355.0,0.021328,235308556.0,5114280.147674
1753460905251,16:28:25.251,ACH/USDT:USDT,0.021338,2279.0,0.021341,4355.0,0.021328,235308556.0,5114280.147674
1753460905585,16:28:25.585,ACH/USDT:USDT,0.021333,7240.0,0.02134,2261.0,0.021328,235308556.0,5114280.147674
1753460905919,16:28:25.919,ACH/USDT:USDT,0.021336,4370.0,0.021339,2261.0,0.021328,235308556.0,5114280.147674
1753460906236,16:28:26.236,ACH/USDT:USDT,0.021331,4370.0,0.021334,2261.0,0.021328,235308556.0,5114280.147674
1753460906554,16:28:26.554,ACH/USDT:USDT,0.021332,2279.0,0.021333,2261.0,0.021328,235308556.0,5114280.147674
1753460907051,16:28:27.051,ACH/USDT:USDT,0.021339,2279.0,0.02134,4354.0,0.021328,235308556.0,5114280.147674
1753460907600,16:28:27.600,ACH/USDT:USDT,0.021339,5149.0,0.021345,4354.0,0.021328,235308556.0,5114280.147674
1753460907984,16:28:27.984,ACH/USDT:USDT,0.021342,2279.0,0.021343,2261.0,0.021328,235308556.0,5114280.147674
1753460908559,16:28:28.559,ACH/USDT:USDT,0.021342,5149.0,0.021343,2261.0,0.021328,235308556.0,5114280.147674
1753460908883,16:28:28.883,ACH/USDT:USDT,0.021344,2279.0,0.021345,2261.0,0.021328,235308556.0,5114280.147674
1753460909253,16:28:29.253,ACH/USDT:USDT,0.021344,2279.0,0.021345,2261.0,0.021328,235308556.0,5114280.147674
1753460909698,16:28:29.698,ACH/USDT:USDT,0.021335,2870.0,0.021345,2261.0,0.021328,235308556.0,5114280.147674
1753460910056,16:28:30.056,ACH/USDT:USDT,0.021335,29969.0,0.021344,2870.0,0.021328,235308556.0,5114280.147674
