timestamp,time,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753460897764,16:28:17.764,ALGO/USDT:USDT,0.2567,22520.1,0.2568,14201.5,0.2568,116919573.5,30502031.0343
1753460897864,16:28:17.864,ALGO/USDT:USDT,0.2567,23493.8,0.2568,14203.9,0.2568,116919573.5,30502031.0343
1753460898564,16:28:18.564,ALGO/USDT:USDT,0.2567,22520.1,0.2568,14203.9,0.2568,116919573.5,30502031.0343
1753460898664,16:28:18.664,ALGO/USDT:USDT,0.2567,33520.1,0.2568,14203.9,0.2568,116919573.5,30502031.0343
1753460899063,16:28:19.063,ALGO/USDT:USDT,0.2567,38045.9,0.2568,6.4,0.2568,116919573.5,30502031.0343
1753460899164,16:28:19.164,ALGO/USDT:USDT,0.2567,39603.7,0.2568,6.4,0.2568,116919573.5,30502031.0343
1753460899263,16:28:19.263,ALGO/USDT:USDT,0.2567,43498.5,0.2568,6.4,0.2568,116919573.5,30502031.0343
1753460899463,16:28:19.463,ALGO/USDT:USDT,0.2567,45980.5,0.2568,6.4,0.2568,116919573.5,30502031.0343
1753460899564,16:28:19.564,ALGO/USDT:USDT,0.2567,59824.1,0.2568,6.4,0.2568,116919573.5,30502031.0343
1753460899664,16:28:19.664,ALGO/USDT:USDT,0.2567,58070.4,0.2568,6.4,0.2568,116919573.5,30502031.0343
1753460899764,16:28:19.764,ALGO/USDT:USDT,0.2567,56124.1,0.2568,0.4,0.2568,116919579.5,30502032.5751
1753460900963,16:28:20.963,ALGO/USDT:USDT,0.2568,8880.5,0.2569,24225.0,0.2568,116919579.5,30502032.5751
1753460901064,16:28:21.064,ALGO/USDT:USDT,0.2568,20995.1,0.2569,23118.6,0.2568,116919579.5,30502032.5751
1753460901164,16:28:21.164,ALGO/USDT:USDT,0.2568,23986.5,0.2569,19487.4,0.2568,116919579.5,30502032.5751
1753460901364,16:28:21.364,ALGO/USDT:USDT,0.2568,22880.1,0.2569,19487.4,0.2568,116919579.5,30502032.5751
