timestamp,time,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753504003592,04:26:43.592,ADA/USDT:USDT,0.8235,668.0,0.8234,1852.0,0.8238,48.0,0.8241,3875.0
1753504004591,04:26:44.591,ADA/USDT:USDT,0.8235,631.0,0.823,8316.0,0.8238,338.0,0.824,5403.0
1753504005048,04:26:45.048,ADA/USDT:USDT,0.8236,515.0,0.8235,9.0,0.8238,4.0,0.8239,40.0
1753504005650,04:26:45.650,ADA/USDT:USDT,0.8237,263.0,0.8236,1.0,0.8238,2.0,0.8239,580.0
1753504006094,04:26:46.094,ADA/USDT:USDT,0.8237,263.0,0.8236,1.0,0.8238,2.0,0.8239,580.0
1753504007096,04:26:47.096,ADA/USDT:USDT,0.8237,4.0,0.8236,280.0,0.8238,2.0,0.8239,580.0
1753504007595,04:26:47.595,ADA/USDT:USDT,0.8237,4.0,0.8236,280.0,0.8238,2.0,0.8239,580.0
1753504008097,04:26:48.097,ADA/USDT:USDT,0.8237,213.0,0.8235,5.0,0.8238,2.0,0.8239,583.0
1753504009099,04:26:49.099,ADA/USDT:USDT,0.8237,4.0,0.8236,229.0,0.8238,2.0,0.8239,591.0
1753504009600,04:26:49.600,ADA/USDT:USDT,0.8237,4.0,0.8236,229.0,0.8238,2.0,0.8239,591.0
1753504010101,04:26:50.101,ADA/USDT:USDT,0.8237,205.0,0.8236,7469.0,0.8238,2.0,0.8239,474.0
1753504010654,04:26:50.654,ADA/USDT:USDT,0.8237,2.0,0.8236,229.0,0.8238,2.0,0.8239,486.0
1753504011103,04:26:51.103,ADA/USDT:USDT,0.8236,231.0,0.8235,5.0,0.8238,2.0,0.8239,486.0
1753504011882,04:26:51.882,ADA/USDT:USDT,0.8237,782.0,0.8236,2.0,0.8238,2.0,0.8239,1.0
1753504012105,04:26:52.105,ADA/USDT:USDT,0.8237,782.0,0.8236,2.0,0.8238,2.0,0.824,34.0
1753504013108,04:26:53.108,ADA/USDT:USDT,0.8237,428.0,0.8235,3204.0,0.8238,2.0,0.824,439.0
1753504013608,04:26:53.608,ADA/USDT:USDT,0.8237,431.0,0.8235,3204.0,0.8238,2.0,0.824,439.0
1753504014107,04:26:54.107,ADA/USDT:USDT,0.8237,15.0,0.8235,5.0,0.8238,2.0,0.824,686.0
1753504015109,04:26:55.109,ADA/USDT:USDT,0.8237,177.0,0.8235,5.0,0.8238,2.0,0.824,507.0
1753504015663,04:26:55.663,ADA/USDT:USDT,0.8237,178.0,0.8232,3261.0,0.824,511.0,0.8245,4557.0
1753504016113,04:26:56.113,ADA/USDT:USDT,0.8237,305.0,0.8234,6231.0,0.824,332.0,0.8245,708.0
1753504016612,04:26:56.612,ADA/USDT:USDT,0.8237,305.0,0.8234,6231.0,0.824,329.0,0.8245,708.0
1753504017614,04:26:57.614,ADA/USDT:USDT,0.8238,306.0,0.8237,4449.0,0.824,502.0,0.8242,1081.0
1753504018114,04:26:58.114,ADA/USDT:USDT,0.8238,5.0,0.8237,359.0,0.824,329.0,0.8241,4755.0
1753504018614,04:26:58.614,ADA/USDT:USDT,0.8238,5.0,0.8237,359.0,0.824,329.0,0.8241,4755.0
1753504019615,04:26:59.615,ADA/USDT:USDT,0.8238,685.0,0.8237,1.0,0.824,5.0,0.8241,103.0
1753504020323,04:27:00.323,ADA/USDT:USDT,0.824,510.0,0.8238,4.0,0.8242,65.0,0.8243,4576.0
1753504021118,04:27:01.118,ADA/USDT:USDT,0.824,4.0,0.8239,381.0,0.8242,490.0,0.8243,27.0
1753504021619,04:27:01.619,ADA/USDT:USDT,0.8239,383.0,0.8238,6791.0,0.8242,490.0,0.8243,27.0
1753504022120,04:27:02.120,ADA/USDT:USDT,0.8239,390.0,0.8237,1.0,0.8242,491.0,0.8243,27.0
1753504023123,04:27:03.123,ADA/USDT:USDT,0.824,378.0,0.8239,3.0,0.8243,208.0,0.8244,5469.0
1753504023620,04:27:03.620,ADA/USDT:USDT,0.824,378.0,0.8239,3.0,0.8243,181.0,0.8244,5469.0
1753504024122,04:27:04.122,ADA/USDT:USDT,0.8241,370.0,0.824,4022.0,0.8244,358.0,0.8248,259.0
1753504024623,04:27:04.623,ADA/USDT:USDT,0.8241,370.0,0.824,4022.0,0.8244,355.0,0.8248,259.0
1753504025124,04:27:05.124,ADA/USDT:USDT,0.8241,196.0,0.8239,3.0,0.8243,338.0,0.8244,1.0
1753504026127,04:27:06.127,ADA/USDT:USDT,0.8241,197.0,0.824,4611.0,0.8243,341.0,0.8246,1707.0
1753504026624,04:27:06.624,ADA/USDT:USDT,0.8241,201.0,0.824,4611.0,0.8243,341.0,0.8246,1707.0
1753504027126,04:27:07.126,ADA/USDT:USDT,0.8241,180.0,0.8239,4123.0,0.8243,363.0,0.8246,2328.0
1753504028628,04:27:08.628,ADA/USDT:USDT,0.8241,5.0,0.824,214.0,0.8243,365.0,0.8245,4853.0
1753504029129,04:27:09.129,ADA/USDT:USDT,0.8241,237.0,0.8239,608.0,0.8243,377.0,0.8248,2368.0
1753504029630,04:27:09.630,ADA/USDT:USDT,0.8241,237.0,0.8239,608.0,0.8243,377.0,0.8248,2368.0
1753504030131,04:27:10.131,ADA/USDT:USDT,0.8241,5.0,0.824,9.0,0.8243,507.0,0.8247,4346.0
1753504030638,04:27:10.638,ADA/USDT:USDT,0.8239,13.0,0.8238,2918.0,0.8242,500.0,0.8243,4.0
1753504031131,04:27:11.131,ADA/USDT:USDT,0.8239,6.0,0.8238,1277.0,0.8242,1334.0,0.8243,5034.0
1753504032133,04:27:12.133,ADA/USDT:USDT,0.824,191.0,0.8239,5.0,0.8242,862.0,0.8243,230.0
1753504032633,04:27:12.633,ADA/USDT:USDT,0.824,196.0,0.8237,1.0,0.8242,862.0,0.8243,230.0
1753504033636,04:27:13.636,ADA/USDT:USDT,0.824,5.0,0.8239,209.0,0.8242,860.0,0.8245,5116.0
