timestamp,time,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753460898978,16:28:18.978,ALGO/USDT:USDT,0.2568,16490.1,0.2569,12797.8,0.2568,80512861.0,21018197.52812
1753460899329,16:28:19.329,ALGO/USDT:USDT,0.2568,17310.4,0.2569,4262.1,0.2568,80509016.8,21017210.33756
1753460900787,16:28:20.787,ALGO/USDT:USDT,0.2568,9960.4,0.2569,14450.1,0.2568,80512999.2,21018233.01788
1753460901127,16:28:21.127,ALGO/USDT:USDT,0.2569,1731.3,0.257,19917.5,0.2568,80512999.2,21018233.01788
1753460901446,16:28:21.446,ALGO/USDT:USDT,0.2569,1731.3,0.257,19917.5,0.2568,80512999.2,21018233.01788
1753460901769,16:28:21.769,ALGO/USDT:USDT,0.2569,6079.6,0.257,18895.9,0.2568,80512999.2,21018233.01788
1753460902193,16:28:22.193,ALGO/USDT:USDT,0.2568,15612.1,0.2569,13629.8,0.2568,80512999.2,21018233.01788
1753460902560,16:28:22.560,ALGO/USDT:USDT,0.2569,5502.5,0.257,19528.2,0.2568,80512999.2,21018233.01788
1753460902877,16:28:22.877,ALGO/USDT:USDT,0.2568,15612.1,0.2569,5082.4,0.2568,80512999.2,21018233.01788
1753460903243,16:28:23.243,ALGO/USDT:USDT,0.2568,5612.1,0.2569,5082.4,0.2568,80512999.2,21018233.01788
1753460903595,16:28:23.595,ALGO/USDT:USDT,0.2568,3705.5,0.2569,6989.0,0.2568,80512999.2,21018233.01788
1753460903906,16:28:23.906,ALGO/USDT:USDT,0.2568,10948.0,0.2569,4262.1,0.2568,80512999.2,21018233.01788
1753460904234,16:28:24.234,ALGO/USDT:USDT,0.2568,19960.4,0.2569,4262.1,0.2568,80512999.2,21018233.01788
1753460904597,16:28:24.597,ALGO/USDT:USDT,0.2568,20948.0,0.2569,4262.1,0.2568,80512999.2,21018233.01788
1753460904917,16:28:24.917,ALGO/USDT:USDT,0.2568,20948.0,0.2569,4262.1,0.2568,80512999.2,21018233.01788
1753460905242,16:28:25.242,ALGO/USDT:USDT,0.2568,20948.0,0.2569,4262.1,0.2568,80512999.2,21018233.01788
1753460905576,16:28:25.576,ALGO/USDT:USDT,0.2568,18053.8,0.2569,6168.7,0.2568,80512999.2,21018233.01788
