timestamp,time,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753460897897,16:28:17.897,ADA/USDT:USDT,0.7823,18551.0,0.7824,61.0,0.7822,590064767.0,473262364.2462
1753460898198,16:28:18.198,ADA/USDT:USDT,0.7823,18551.0,0.7824,636.0,0.7822,590064767.0,473262364.2462
1753460898297,16:28:18.297,ADA/USDT:USDT,0.7823,19623.0,0.7824,629.0,0.7822,590064767.0,473262364.2462
1753460898397,16:28:18.397,ADA/USDT:USDT,0.7823,18551.0,0.7824,6143.0,0.7822,590064767.0,473262364.2462
1753460898497,16:28:18.497,ADA/USDT:USDT,0.7823,20548.0,0.7824,629.0,0.7822,590064767.0,473262364.2462
1753460898597,16:28:18.597,ADA/USDT:USDT,0.7824,40737.0,0.7825,488.0,0.7824,590065396.0,473262856.3758
1753460898697,16:28:18.697,ADA/USDT:USDT,0.7825,7164.0,0.7826,20212.0,0.7824,590065396.0,473262856.3758
1753460898797,16:28:18.797,ADA/USDT:USDT,0.7825,7164.0,0.7826,13220.0,0.7824,590065396.0,473262856.3758
1753460899297,16:28:19.297,ADA/USDT:USDT,0.7825,12636.0,0.7826,5554.0,0.7824,590065396.0,473262856.3758
1753460899397,16:28:19.397,ADA/USDT:USDT,0.7825,24093.0,0.7826,40.0,0.7824,590065396.0,473262856.3758
1753460899498,16:28:19.498,ADA/USDT:USDT,0.7825,23045.0,0.7826,40.0,0.7824,590065396.0,473262856.3758
1753460899697,16:28:19.697,ADA/USDT:USDT,0.7825,21986.0,0.7826,40.0,0.7824,590065396.0,473262856.3758
1753460899797,16:28:19.797,ADA/USDT:USDT,0.7825,18366.0,0.7826,5554.0,0.7824,590065396.0,473262856.3758
1753460899898,16:28:19.898,ADA/USDT:USDT,0.7825,3584.0,0.7826,20161.0,0.7824,590065396.0,473262856.3758
1753460900998,16:28:20.998,ADA/USDT:USDT,0.7824,311.0,0.7825,41622.0,0.7825,590066331.0,473263588.0133
1753460901097,16:28:21.097,ADA/USDT:USDT,0.7824,30417.0,0.7825,919.0,0.7825,590066331.0,473263588.0133
1753460901197,16:28:21.197,ADA/USDT:USDT,0.7825,43327.0,0.7826,5561.0,0.7825,590066342.0,473263596.6208
1753460901297,16:28:21.297,ADA/USDT:USDT,0.7825,33827.0,0.7826,40.0,0.7825,590066342.0,473263596.6208
1753460901397,16:28:21.397,ADA/USDT:USDT,0.7825,16672.0,0.7826,14360.0,0.7825,590066342.0,473263596.6208
1753460901498,16:28:21.498,ADA/USDT:USDT,0.7825,8536.0,0.7826,12962.0,0.7825,590066342.0,473263596.6208
