timestamp,time,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753503734097,04:22:14.097,ADA/USDT:USDT,0.8249,16279.0,0.8248,103210.0,0.825,64678.0,0.8251,64382.0
1753503734247,04:22:14.247,ADA/USDT:USDT,0.8249,16279.0,0.8248,103210.0,0.825,64678.0,0.8251,64382.0
1753503734398,04:22:14.398,ADA/USDT:USDT,0.8249,16279.0,0.8248,103210.0,0.825,64678.0,0.8251,64382.0
1753503734548,04:22:14.548,ADA/USDT:USDT,0.8249,16279.0,0.8248,103210.0,0.825,64678.0,0.8251,64382.0
1753503734698,04:22:14.698,ADA/USDT:USDT,0.8249,16279.0,0.8248,103210.0,0.825,64678.0,0.8251,64382.0
1753503734848,04:22:14.848,ADA/USDT:USDT,0.8249,16279.0,0.8248,103210.0,0.825,64678.0,0.8251,64382.0
1753503734998,04:22:14.998,ADA/USDT:USDT,0.8249,17090.0,0.8248,103210.0,0.825,64678.0,0.8251,64382.0
1753503735148,04:22:15.148,ADA/USDT:USDT,0.8249,17090.0,0.8248,119055.0,0.825,64678.0,0.8251,64382.0
1753503735298,04:22:15.298,ADA/USDT:USDT,0.8249,18689.0,0.8248,119055.0,0.825,64678.0,0.8251,64382.0
1753503735448,04:22:15.448,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,64382.0
1753503735598,04:22:15.598,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,64382.0
1753503735748,04:22:15.748,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,64382.0
1753503735898,04:22:15.898,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,64382.0
1753503736048,04:22:16.048,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,64382.0
1753503736199,04:22:16.199,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,67688.0
1753503736199,04:22:16.199,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,67688.0
1753503736349,04:22:16.349,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,92695.0
1753503736349,04:22:16.349,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,92695.0
1753503736499,04:22:16.499,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,92695.0
1753503736499,04:22:16.499,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,64678.0,0.8251,92695.0
1753503736649,04:22:16.649,ADA/USDT:USDT,0.8249,29189.0,0.8248,110078.0,0.825,64678.0,0.8251,92695.0
1753503736649,04:22:16.649,ADA/USDT:USDT,0.8249,29189.0,0.8248,110078.0,0.825,64678.0,0.8251,92695.0
1753503736799,04:22:16.799,ADA/USDT:USDT,0.8249,29189.0,0.8248,110078.0,0.825,64678.0,0.8251,92695.0
1753503736799,04:22:16.799,ADA/USDT:USDT,0.8249,29189.0,0.8248,110078.0,0.825,64678.0,0.8251,92695.0
1753503736949,04:22:16.949,ADA/USDT:USDT,0.8249,29189.0,0.8248,110078.0,0.825,39178.0,0.8251,92695.0
1753503736949,04:22:16.949,ADA/USDT:USDT,0.8249,29189.0,0.8248,110078.0,0.825,39178.0,0.8251,92695.0
1753503737099,04:22:17.099,ADA/USDT:USDT,0.8249,29189.0,0.8248,110078.0,0.825,39178.0,0.8251,92695.0
1753503737099,04:22:17.099,ADA/USDT:USDT,0.8249,29189.0,0.8248,110078.0,0.825,39178.0,0.8251,92695.0
1753503737249,04:22:17.249,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,39178.0,0.8251,92695.0
1753503737249,04:22:17.249,ADA/USDT:USDT,0.8249,18689.0,0.8248,110078.0,0.825,39178.0,0.8251,92695.0
1753503737399,04:22:17.399,ADA/USDT:USDT,0.8249,940.0,0.8248,42136.0,0.825,44223.0,0.8251,92695.0
1753503737399,04:22:17.399,ADA/USDT:USDT,0.8249,940.0,0.8248,42136.0,0.825,44223.0,0.8251,92695.0
1753503737549,04:22:17.549,ADA/USDT:USDT,0.8248,67090.0,0.8247,79225.0,0.825,75474.0,0.8251,92090.0
1753503737549,04:22:17.549,ADA/USDT:USDT,0.8248,67090.0,0.8247,79225.0,0.825,75474.0,0.8251,92090.0
1753503737699,04:22:17.699,ADA/USDT:USDT,0.8248,68689.0,0.8247,76810.0,0.8249,42691.0,0.825,56787.0
1753503737699,04:22:17.699,ADA/USDT:USDT,0.8248,68689.0,0.8247,76810.0,0.8249,42691.0,0.825,56787.0
1753503737850,04:22:17.850,ADA/USDT:USDT,0.8248,52169.0,0.8247,109893.0,0.8249,28140.0,0.825,56787.0
1753503737850,04:22:17.850,ADA/USDT:USDT,0.8248,52169.0,0.8247,109893.0,0.8249,28140.0,0.825,56787.0
1753503738000,04:22:18.000,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738000,04:22:18.000,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738150,04:22:18.150,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738150,04:22:18.150,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738300,04:22:18.300,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738300,04:22:18.300,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738450,04:22:18.450,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738450,04:22:18.450,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738600,04:22:18.600,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,39640.0,0.825,57745.0
1753503738600,04:22:18.600,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,39640.0,0.825,57745.0
1753503738750,04:22:18.750,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738750,04:22:18.750,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,57745.0
1753503738900,04:22:18.900,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,68360.0
1753503738900,04:22:18.900,ADA/USDT:USDT,0.8248,52169.0,0.8247,110851.0,0.8249,28140.0,0.825,68360.0
1753503739050,04:22:19.050,ADA/USDT:USDT,0.8248,67508.0,0.8247,110851.0,0.8249,16563.0,0.825,29090.0
1753503739050,04:22:19.050,ADA/USDT:USDT,0.8248,67508.0,0.8247,110851.0,0.8249,16563.0,0.825,29090.0
1753503739200,04:22:19.200,ADA/USDT:USDT,0.8249,1247.0,0.8248,67508.0,0.825,29090.0,0.8251,91132.0
1753503739200,04:22:19.200,ADA/USDT:USDT,0.8249,1247.0,0.8248,67508.0,0.825,29090.0,0.8251,91132.0
