timestamp,time,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753504243410,04:30:43.410,ALGO/USDT:USDT,0.2691,21015.5,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504243711,04:30:43.711,ALGO/USDT:USDT,0.2691,21015.5,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504243861,04:30:43.861,ALGO/USDT:USDT,0.2691,21015.5,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504244011,04:30:44.011,ALGO/USDT:USDT,0.2691,21015.5,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504244161,04:30:44.161,ALGO/USDT:USDT,0.2691,21015.5,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504244311,04:30:44.311,ALGO/USDT:USDT,0.2691,21015.5,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504244461,04:30:44.461,ALGO/USDT:USDT,0.2691,20767.8,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504244611,04:30:44.611,ALGO/USDT:USDT,0.2691,20767.8,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504244761,04:30:44.761,ALGO/USDT:USDT,0.2691,20767.8,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504244911,04:30:44.911,ALGO/USDT:USDT,0.2691,20767.8,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504245962,04:30:45.962,ALGO/USDT:USDT,0.2691,20767.8,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504246712,04:30:46.712,ALGO/USDT:USDT,0.2691,20767.8,0.269,5707.1,0.2692,24743.7,0.2693,79970.0
1753504246863,04:30:46.863,ALGO/USDT:USDT,0.2691,20767.8,0.269,1906.6,0.2692,27727.4,0.2693,79970.0
1753504247013,04:30:47.013,ALGO/USDT:USDT,0.2691,20767.8,0.269,1906.6,0.2692,27727.4,0.2693,79970.0
1753504247313,04:30:47.313,ALGO/USDT:USDT,0.2691,20767.8,0.269,1906.6,0.2692,27727.4,0.2693,79970.0
1753504247463,04:30:47.463,ALGO/USDT:USDT,0.2691,20767.8,0.269,1906.6,0.2692,27727.4,0.2693,79970.0
1753504247613,04:30:47.613,ALGO/USDT:USDT,0.2691,20767.8,0.269,1906.6,0.2692,27727.4,0.2693,79970.0
1753504247763,04:30:47.763,ALGO/USDT:USDT,0.2691,20168.7,0.269,1906.6,0.2692,27727.4,0.2693,79970.0
1753504247913,04:30:47.913,ALGO/USDT:USDT,0.2691,20168.7,0.269,2749.0,0.2692,27727.4,0.2693,80730.0
1753504248063,04:30:48.063,ALGO/USDT:USDT,0.2691,20168.7,0.269,2749.0,0.2692,27727.4,0.2693,80730.0
1753504248213,04:30:48.213,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7084.4,0.2693,98184.8
1753504248363,04:30:48.363,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7084.4,0.2693,98184.8
1753504248514,04:30:48.514,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7084.4,0.2693,98184.8
1753504248664,04:30:48.664,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7084.4,0.2693,98184.8
1753504248814,04:30:48.814,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7084.4,0.2693,98184.8
1753504248964,04:30:48.964,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7084.4,0.2693,98184.8
1753504249114,04:30:49.114,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7084.4,0.2693,98184.8
1753504249264,04:30:49.264,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7084.4,0.2693,98184.8
1753504249414,04:30:49.414,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7926.8,0.2693,98184.8
1753504249564,04:30:49.564,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7926.8,0.2693,98184.8
1753504249714,04:30:49.714,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7926.8,0.2693,98184.8
1753504249864,04:30:49.864,ALGO/USDT:USDT,0.2691,20168.7,0.269,7791.1,0.2692,7926.8,0.2693,98184.8
1753504250014,04:30:50.014,ALGO/USDT:USDT,0.2691,1906.6,0.269,2749.0,0.2692,7926.8,0.2693,99810.9
1753504250165,04:30:50.165,ALGO/USDT:USDT,0.269,2749.0,0.2689,167588.0,0.2692,10821.7,0.2693,99810.9
1753504250315,04:30:50.315,ALGO/USDT:USDT,0.269,30378.8,0.2689,56172.9,0.2691,2015.3,0.2692,23833.4
1753504250465,04:30:50.465,ALGO/USDT:USDT,0.269,30378.8,0.2689,56544.5,0.2691,2015.3,0.2692,41288.9
1753504250615,04:30:50.615,ALGO/USDT:USDT,0.269,30378.8,0.2689,56544.5,0.2691,2015.3,0.2692,41288.9
1753504250765,04:30:50.765,ALGO/USDT:USDT,0.269,30378.8,0.2689,56544.5,0.2691,2015.3,0.2692,41288.9
1753504250915,04:30:50.915,ALGO/USDT:USDT,0.269,30378.8,0.2689,56544.5,0.2691,2015.3,0.2692,41288.9
1753504251065,04:30:51.065,ALGO/USDT:USDT,0.269,30378.8,0.2689,56544.5,0.2691,2015.3,0.2692,41288.9
1753504251215,04:30:51.215,ALGO/USDT:USDT,0.269,30378.8,0.2689,56544.5,0.2691,2015.3,0.2692,38305.2
